Id,MRQNNo,MRNId,AcceptedQty,RejectedQty,MId
15485,0144,16707,2.0,,2940
15486,0145,16705,1.0,,2941
15487,0146,16704,1.0,,2942
15488,0147,16703,1.0,,2943
15489,0148,16702,2.0,,2944
15490,0149,16698,4.0,,2945
15491,0150,16696,1.0,,2946
15492,0151,16695,13.0,,2947
15493,0152,16676,3.0,,2948
15494,0153,16683,11.0,,2949
15495,0154,16692,5.0,,2950
15496,0155,16691,16.0,,2951
15497,0156,16694,2.0,,2952
15498,0157,16693,1.0,,2953
15499,0158,16781,9.0,,2954
15500,0159,16690,7.0,,2955
15501,0160,16689,1.0,,2956
15502,0161,16688,1.0,,2957
15503,0162,16687,2.0,,2958
15504,0163,16782,3.0,,2959
15505,0164,16685,1.0,,2960
15506,0165,16684,2.0,,2961
15507,0166,16682,1.0,,2962
15508,0167,16679,2.0,,2963
15509,0168,16681,4.0,,2964
15510,0169,16508,1.0,,2965
15511,0170,16672,31.0,,2966
15512,0171,14975,39.0,,2967
15513,0171,14976,1.0,,2967
15514,0171,14977,12.0,,2967
15515,0171,14978,22.0,,2967
15516,0171,14979,2.0,,2967
15517,0171,14980,13.0,,2967
15518,0171,14981,6.0,,2967
15519,0171,14982,12.0,,2967
15520,0171,14983,90.0,,2967
15521,0171,14984,87.0,,2967
15522,0171,14985,77.0,,2967
15523,0171,14986,29.0,,2967
15524,0171,14987,57.0,,2967
15525,0171,14988,200.0,,2967
15526,0171,14989,77.0,,2967
15527,0171,14990,72.0,,2967
15528,0171,14991,114.0,,2967
15529,0171,14992,6.0,,2967
15530,0172,16506,5.0,,2968
15531,0172,16507,1.0,,2968
15532,0173,16620,3.0,,2969
15533,0174,16612,1.0,,2970
15534,0174,16613,2.0,,2970
15535,0174,16614,4.0,,2970
15536,0174,16615,1.0,,2970
15537,0174,16616,2.0,,2970
15538,0174,16617,19.0,,2970
15539,0174,16618,3.0,,2970
15540,0174,16619,2.0,,2970
15541,0175,16621,1.0,,2971
15542,0176,15840,1.0,,2972
15543,0176,15841,1.0,,2972
15544,0176,15842,10.0,,2972
15545,0176,15843,20.0,,2972
15546,0176,15844,43.0,,2972
15547,0176,15845,19.0,,2972
15548,0176,15846,10.0,,2972
15549,0177,16622,2.0,,2973
15550,0177,16623,1.0,,2973
15551,0177,16624,4.0,,2973
15552,0177,16625,3.0,,2973
15553,0177,16626,2.0,,2973
15554,0177,16627,15.0,,2973
15555,0177,16628,1.0,,2973
15556,0177,16629,3.0,,2973
15557,0177,16630,1.0,,2973
15558,0177,16631,1.0,,2973
15559,0177,16632,29.0,,2973
15560,0178,16633,5.0,,2974
15561,0178,16634,3.0,,2974
15562,0179,16635,1.0,,2975
15563,0179,16636,2.0,,2975
15564,0179,16637,1.0,,2975
15565,0179,16638,2.0,,2975
15566,0179,16639,2.0,,2975
15567,0180,16788,47.0,,2976
15568,0181,16790,1.0,,2977
15569,0182,16789,2.0,,2978
15570,0183,16787,132.0,,2979
15571,0184,16786,15.0,,2980
15572,0185,16785,40.0,,2981
15573,0186,16784,1.0,,2982
15574,0187,16783,4.0,,2983
15575,0188,16686,3.0,,2984
15576,0189,16680,3.0,,2985
15577,0190,16678,2.0,,2986
15578,0191,16677,8.0,,2987
15579,0192,16675,17.0,,2988
15580,0193,16674,5.0,,2989
15581,0194,16673,3.0,,2990
15582,0195,16671,3.0,,2991
15583,0196,16645,1.0,,2992
15584,0196,16646,1.0,,2992
15585,0196,16647,2.0,,2992
15586,0197,16640,1.0,,2993
15587,0197,16641,1.0,,2993
15588,0197,16642,1.0,,2993
15589,0197,16643,1.0,,2993
15590,0197,16644,2.0,,2993
15591,0198,16505,2.0,,2994
15592,0199,16499,7.0,,2995
15593,0199,16500,1.0,,2995
15594,0199,16501,2.0,,2995
15595,0199,16502,1.0,,2995
15596,0199,16503,1.0,,2995
15597,0199,16504,4.0,,2995
15598,0200,16492,2.0,,2996
15599,0200,16493,2.0,,2996
15600,0200,16494,4.0,,2996
15601,0200,16495,1.0,,2996
15602,0200,16496,1.0,,2996
15603,0200,16497,1.0,,2996
15604,0200,16498,1.0,,2996
15605,0201,16489,1.0,,2997
15606,0201,16490,5.0,,2997
15607,0201,16491,3.0,,2997
15608,0202,16297,40.0,,2998
15609,0202,16298,73.0,,2998
15610,0202,16299,3.0,,2998
15611,0202,16300,91.0,,2998
15612,0202,16301,8.0,,2998
15613,0202,16302,36.0,,2998
15614,0202,16303,16.0,,2998
15615,0202,16304,8.0,,2998
15616,0202,16305,7.0,,2998
15617,0202,16306,55.0,,2998
15618,0202,16307,3.0,,2998
15619,0202,16308,3.0,,2998
15620,0202,16309,4.0,,2998
15621,0202,16310,1.0,,2998
15622,0202,16311,1.0,,2998
15623,0202,16312,3.0,,2998
15624,0202,16313,3.0,,2998
15625,0202,16314,2.0,,2998
15626,0202,16315,4.0,,2998
15627,0202,16316,4.0,,2998
15628,0202,16317,2.0,,2998
15629,0202,16318,1.0,,2998
15630,0202,16319,2.0,,2998
15631,0202,16320,2.0,,2998
15632,0203,16283,11.0,,2999
15633,0203,16284,4.0,,2999
15634,0203,16285,8.0,,2999
15635,0203,16286,7.0,,2999
15636,0203,16287,5.0,,2999
15637,0203,16288,9.0,,2999
15638,0203,16289,11.0,,2999
15639,0203,16290,13.0,,2999
15640,0203,16291,2.0,,2999
15641,0203,16292,8.0,,2999
15642,0203,16293,14.0,,2999
15643,0203,16294,3.0,,2999
15644,0203,16295,17.0,,2999
15645,0203,16296,22.0,,2999
15646,0204,16177,14.0,,3000
15647,0204,16178,9.0,,3000
15648,0204,16179,13.0,,3000
15649,0204,16180,9.0,,3000
15650,0204,16181,1.0,,3000
15651,0204,16182,2.0,,3000
15652,0205,16585,2.0,,3001
15653,0206,16791,3.0,,3002
15654,0206,16792,6.0,,3002
15655,0207,16793,11.0,,3003
15656,0208,16794,2500.0,,3004
15657,0209,16795,200.0,,3005
15658,0209,16796,200.0,,3005
15659,0210,16797,1.0,,3006
15660,0210,16798,1.0,,3006
15661,0210,16799,2.0,,3006
15662,0210,16800,2.0,,3006
15663,0210,16801,1.0,,3006
15664,0210,16802,1.0,,3006
15665,0211,16803,370.0,,3007
15666,0212,16804,1.0,,3008
15667,0213,16805,238.0,,3009
15668,0214,16806,3184.0,,3010
15669,0214,16807,30.0,,3010
15670,0214,16808,5.0,,3010
15671,0214,16809,2.0,,3010
15672,0214,16810,40.0,,3010
15673,0214,16811,40.0,,3010
15674,0214,16812,2.0,,3010
15675,0214,16813,5.0,,3010
15676,0215,16814,2.0,,3011
15677,0215,16815,1.0,,3011
15678,0215,16816,4.0,,3011
15679,0215,16817,4.0,,3011
15680,0216,16818,1.0,,3012
15681,0216,16819,1.0,,3012
15682,0216,16820,1.0,,3012
15683,0216,16821,1.0,,3012
15684,0216,16822,4.0,,3012
15685,0216,16823,2.0,,3012
15686,0216,16824,1.0,,3012
15687,0217,16825,1.0,,3013
15688,0217,16826,8.0,,3013
15689,0217,16827,2.0,,3013
15690,0217,16828,1.0,,3013
15691,0217,16829,1.0,,3013
15692,0218,16830,935.0,,3014
15693,0219,16831,736.0,,3015
15694,0220,16832,2.0,,3016
15695,0220,16833,6.0,,3016
15696,0220,16834,1.0,,3016
15697,0220,16835,7.0,,3016
15698,0220,16836,2.0,,3016
15699,0220,16837,1.0,,3016
15700,0220,16838,5.0,,3016
15701,0220,16839,65.0,,3016
15702,0220,16840,148.0,,3016
15703,0220,16841,2.0,,3016
15704,0220,16842,5.0,,3016
15705,0220,16843,1.0,,3016
15706,0220,16844,2.0,,3016
15707,0220,16845,2.0,,3016
15708,0220,16846,4.0,,3016
15709,0220,16847,1.0,,3016
15710,0220,16848,4.0,,3016
15711,0220,16849,10.0,,3016
15712,0220,16850,44.0,,3016
15713,0220,16851,25.0,,3016
15714,0220,16852,71.0,,3016
15715,0220,16853,4.0,,3016
15716,0220,16854,10.0,,3016
15717,0220,16855,30.0,,3016
15718,0220,16856,7.0,,3016
15719,0220,16857,40.0,,3016
15720,0220,16858,59.0,,3016
15721,0220,16859,2.0,,3016
15722,0220,16860,1.0,,3016
15723,0221,16861,2.0,,3017
15724,0221,16862,1.0,,3017
15725,0221,16863,1.0,,3017
15726,0221,16864,2.0,,3017
15727,0221,16865,27.0,,3017
15728,0221,16866,1.0,,3017
15729,0221,16867,1.0,,3017
15730,0221,16868,2.0,,3017
15731,0221,16869,1.0,,3017
15732,0221,16870,37.0,,3017
15733,0221,16871,9.0,,3017
15734,0221,16872,1.0,,3017
15735,0221,16873,7.0,,3017
15736,0221,16874,12.0,,3017
15737,0221,16875,1.0,,3017
15738,0221,16876,12.0,,3017
15739,0221,16877,19.0,,3017
15740,0221,16878,39.0,,3017
15741,0221,16879,2.0,,3017
15742,0221,16880,15.0,,3017
15743,0221,16881,130.0,,3017
15744,0221,16882,16.0,,3017
15745,0221,16883,380.0,,3017
15746,0221,16884,1.0,,3017
15747,0221,16885,78.0,,3017
15748,0221,16886,1.0,,3017
15749,0221,16887,20.0,,3017
15750,0221,16888,2.0,,3017
15751,0221,16889,1.0,,3017
15752,0221,16890,1.0,,3017
15753,0001,16947,305.0,,3018
15754,0001,16948,22.0,,3018
15755,0001,16949,15.0,,3018
15756,0001,16950,6.0,,3018
15757,0001,16951,29.0,,3018
15758,0001,16952,7.0,,3018
15759,0001,16953,17.0,,3018
15760,0001,16954,5.0,,3018
15761,0001,16955,5.0,,3018
15762,0001,16956,12.0,,3018
15763,0002,16942,337.0,,3019
15764,0002,16943,54.0,,3019
15765,0002,16944,68.0,,3019
15766,0002,16945,21.0,,3019
15767,0002,16946,10.0,,3019
15768,0003,16926,4.0,,3020
15769,0003,16927,6.0,,3020
15770,0003,16928,13.0,,3020
15771,0003,16929,1.0,,3020
15772,0003,16930,1.0,,3020
15773,0003,16931,6.0,,3020
15774,0003,16932,6.0,,3020
15775,0003,16933,14.0,,3020
15776,0003,16934,10.0,,3020
15777,0003,16935,6.0,,3020
15778,0003,16936,6.0,,3020
15779,0003,16937,45.0,,3020
15780,0003,16938,5.0,,3020
15781,0003,16939,10.0,,3020
15782,0003,16940,300.0,,3020
15783,0003,16941,8.0,,3020
15784,0004,16891,51.0,,3021
15785,0004,16892,90.0,,3021
15786,0004,16893,78.0,,3021
15787,0004,16894,174.0,,3021
15788,0004,16895,33.0,,3021
15789,0004,16896,35.0,,3021
15790,0004,16897,11.0,,3021
15791,0004,16898,6.0,,3021
15792,0004,16899,5.0,,3021
15793,0004,16900,22.0,,3021
15794,0004,16901,10.0,,3021
15795,0004,16902,3.0,,3021
15796,0004,16903,13.0,,3021
15797,0004,16904,4.0,,3021
15798,0004,16905,38.0,,3021
15799,0004,16906,8.0,,3021
15800,0004,16907,31.0,,3021
15801,0004,16908,35.0,,3021
15802,0004,16909,3.0,,3021
15803,0004,16910,13.0,,3021
15804,0004,16911,9.0,,3021
15805,0004,16912,20.0,,3021
15806,0004,16913,2.0,,3021
15807,0004,16914,22.0,,3021
15808,0004,16915,6.0,,3021
15809,0004,16916,20.0,,3021
15810,0004,16917,8.0,,3021
15811,0004,16918,23.0,,3021
15812,0004,16919,5.0,,3021
15813,0004,16920,19.0,,3021
15814,0004,16921,34.0,,3021
15815,0004,16922,2.0,,3021
15816,0004,16923,2.0,,3021
15817,0004,16924,6.0,,3021
15818,0004,16925,5.0,,3021
15819,0005,16957,1.0,,3022
15820,0005,16958,1.0,,3022
15821,0005,16959,1.0,,3022
15822,0005,16960,1.0,,3022
15823,0005,16961,1.0,,3022
15824,0005,16962,1.0,,3022
15825,0005,16963,1.0,,3022
15826,0005,16964,1.0,,3022
15827,0005,16965,1.0,,3022
15828,0005,16966,1.0,,3022
15829,0006,16967,1.0,,3023
15830,0006,16968,1.0,,3023
15831,0006,16969,1.0,,3023
15832,0006,16970,1.0,,3023
15833,0006,16971,1.0,,3023
15834,0006,16972,1.0,,3023
15835,0006,16973,1.0,,3023
15836,0006,16974,1.0,,3023
15837,0006,16975,1.0,,3023
15838,0006,16976,1.0,,3023
15839,0007,16977,1.0,,3024
15840,0007,16978,1.0,,3024
15841,0007,16979,1.0,,3024
15842,0007,16980,1.0,,3024
15843,0007,16981,1.0,,3024
15844,0007,16982,2.0,,3024
15845,0007,16983,1.0,,3024
15846,0007,16984,1.0,,3024
15847,0007,16985,1.0,,3024
15848,0007,16986,1.0,,3024
15849,0008,16987,1.0,,3025
15850,0008,16988,1.0,,3025
15851,0008,16989,1.0,,3025
15852,0008,16990,1.0,,3025
15853,0008,16991,1.0,,3025
15854,0008,16992,1.0,,3025
15855,0008,16993,1.0,,3025
15856,0008,16994,1.0,,3025
15857,0008,16995,1.0,,3025
15858,0008,16996,1.0,,3025
15859,0009,16997,1.0,,3026
15860,0009,16998,1.0,,3026
15861,0009,16999,1.0,,3026
15862,0009,17000,1.0,,3026
15863,0009,17001,1.0,,3026
15864,0009,17002,1.0,,3026
15865,0010,17003,2.0,,3027
15866,0010,17004,2.0,,3027
15867,0010,17005,2.0,,3027
15868,0010,17006,2.0,,3027
15869,0010,17007,4.0,,3027
15870,0010,17008,4.0,,3027
15871,0010,17009,2.0,,3027
15872,0010,17010,2.0,,3027
15873,0011,17011,2.0,,3028
15874,0011,17012,1.0,,3028
15875,0011,17013,1.0,,3028
15876,0011,17014,1.0,,3028
15877,0011,17015,1.0,,3028
15878,0011,17016,1.0,,3028
15879,0011,17017,1.0,,3028
15880,0011,17018,4.0,,3028
15881,0011,17019,4.0,,3028
15882,0011,17020,4.0,,3028
15883,0011,17021,4.0,,3028
15884,0011,17022,4.0,,3028
15885,0011,17023,4.0,,3028
15886,0011,17024,8.0,,3028
15887,0011,17025,8.0,,3028
15888,0011,17026,4.0,,3028
15889,0012,17027,2.0,,3029
15890,0012,17028,2.0,,3029
15891,0012,17029,4.0,,3029
15892,0012,17030,2.0,,3029
15893,0012,17031,2.0,,3029
15894,0012,17032,2.0,,3029
15895,0012,17033,2.0,,3029
15896,0012,17034,2.0,,3029
15897,0012,17035,2.0,,3029
15898,0012,17036,2.0,,3029
15899,0012,17037,2.0,,3029
15900,0012,17038,2.0,,3029
15901,0012,17039,2.0,,3029
15902,0012,17040,2.0,,3029
15903,0013,17041,4.0,,3030
15904,0013,17042,2.0,,3030
15905,0013,17043,2.0,,3030
15906,0013,17044,2.0,,3030
15907,0013,17045,4.0,,3030
15908,0013,17046,2.0,,3030
15909,0013,17047,4.0,,3030
15910,0013,17048,4.0,,3030
15911,0013,17049,4.0,,3030
15912,0013,17050,4.0,,3030
15913,0013,17051,4.0,,3030
15914,0013,17052,2.0,,3030
15915,0013,17053,2.0,,3030
15916,0013,17054,2.0,,3030
15917,0014,17055,1.0,,3031
15918,0014,17056,4.0,,3031
15919,0015,17057,1.0,,3032
15920,0015,17058,2.0,,3032
15921,0015,17059,1.0,,3032
15922,0015,17060,2.0,,3032
15923,0015,17061,2.0,,3032
15924,0015,17062,2.0,,3032
15925,0015,17063,4.0,,3032
15926,0015,17064,2.0,,3032
15927,0015,17065,4.0,,3032
15928,0015,17066,4.0,,3032
15929,0015,17067,8.0,,3032
15930,0015,17068,2.0,,3032
15931,0015,17069,2.0,,3032
15932,0015,17070,2.0,,3032
15933,0015,17071,2.0,,3032
15934,0015,17072,2.0,,3032
15935,0015,17073,2.0,,3032
15936,0015,17074,4.0,,3032
15937,0015,17075,2.0,,3032
15938,0015,17076,4.0,,3032
15939,0016,17077,12.0,,3033
15940,0016,17078,24.0,,3033
15941,0016,17079,12.0,,3033
15942,0016,17080,12.0,,3033
15943,0016,17081,12.0,,3033
15944,0016,17082,24.0,,3033
15945,0016,17083,12.0,,3033
15946,0016,17084,24.0,,3033
15947,0016,17085,36.0,,3033
15948,0016,17086,48.0,,3033
15949,0016,17087,60.0,,3033
15950,0016,17088,24.0,,3033
15951,0016,17089,24.0,,3033
15952,0016,17090,24.0,,3033
15953,0016,17091,24.0,,3033
15954,0016,17092,12.0,,3033
15955,0016,17093,12.0,,3033
15956,0016,17094,12.0,,3033
15957,0016,17095,12.0,,3033
15958,0016,17096,12.0,,3033
15959,0016,17097,12.0,,3033
15960,0016,17098,12.0,,3033
15961,0016,17099,12.0,,3033
15962,0016,17100,24.0,,3033
15963,0016,17101,24.0,,3033
15964,0016,17102,12.0,,3033
15965,0016,17103,2.0,,3033
15966,0016,17104,4.0,,3033
15967,0017,17105,2.0,,3034
15968,0017,17106,4.0,,3034
15969,0017,17107,2.0,,3034
15970,0017,17108,2.0,,3034
15971,0017,17109,10.0,,3034
15972,0017,17110,2.0,,3034
15973,0017,17111,16.0,,3034
15974,0017,17112,16.0,,3034
15975,0017,17113,10.0,,3034
15976,0017,17114,4.0,,3034
15977,0017,17115,4.0,,3034
15978,0017,17116,4.0,,3034
15979,0017,17117,4.0,,3034
15980,0017,17118,2.0,,3034
15981,0017,17119,2.0,,3034
15982,0017,17120,2.0,,3034
15983,0018,17121,48.0,,3035
15984,0019,17122,2.0,,3036
15985,0019,17123,2.0,,3036
15986,0019,17124,2.0,,3036
15987,0019,17125,2.0,,3036
15988,0019,17126,2.0,,3036
15989,0019,17127,4.0,,3036
15990,0019,17128,2.0,,3036
15991,0019,17129,2.0,,3036
15992,0019,17130,2.0,,3036
15993,0019,17131,4.0,,3036
15994,0019,17132,2.0,,3036
15995,0019,17133,2.0,,3036
15996,0019,17134,2.0,,3036
15997,0019,17135,2.0,,3036
15998,0019,17136,2.0,,3036
15999,0019,17137,2.0,,3036
16000,0019,17138,2.0,,3036
16001,0019,17139,2.0,,3036
16002,0019,17140,2.0,,3036
16003,0019,17141,2.0,,3036
16004,0019,17142,2.0,,3036
16005,0019,17143,2.0,,3036
16006,0019,17144,2.0,,3036
16007,0019,17145,2.0,,3036
16008,0019,17146,2.0,,3036
16009,0019,17147,2.0,,3036
16010,0019,17148,2.0,,3036
16011,0019,17149,2.0,,3036
16012,0019,17150,2.0,,3036
16013,0019,17151,4.0,,3036
16014,0019,17152,4.0,,3036
16015,0019,17153,2.0,,3036
16016,0019,17154,2.0,,3036
16017,0019,17155,2.0,,3036
16018,0019,17156,4.0,,3036
16019,0019,17157,2.0,,3036
16020,0019,17158,2.0,,3036
16021,0019,17159,2.0,,3036
16022,0020,17160,1.0,,3037
16023,0020,17161,1.0,,3037
16024,0020,17162,4.0,,3037
16025,0020,17163,1.0,,3037
16026,0020,17164,1.0,,3037
16027,0020,17165,1.0,,3037
16028,0020,17166,1.0,,3037
16029,0020,17167,2.0,,3037
16030,0020,17168,1.0,,3037
16031,0020,17169,2.0,,3037
16032,0020,17170,2.0,,3037
16033,0020,17171,1.0,,3037
16034,0020,17172,1.0,,3037
16035,0021,17173,2.0,,3038
16036,0021,17174,2.0,,3038
16037,0021,17175,2.0,,3038
16038,0021,17176,2.0,,3038
16039,0021,17177,2.0,,3038
16040,0021,17178,2.0,,3038
16041,0021,17179,2.0,,3038
16042,0021,17180,2.0,,3038
16043,0021,17181,2.0,,3038
16044,0021,17182,2.0,,3038
16045,0021,17183,2.0,,3038
16046,0021,17184,2.0,,3038
16047,0021,17185,2.0,,3038
16048,0021,17186,2.0,,3038
16049,0021,17187,2.0,,3038
16050,0021,17188,2.0,,3038
16051,0021,17189,2.0,,3038
16052,0021,17190,2.0,,3038
16053,0021,17191,2.0,,3038
16054,0021,17192,2.0,,3038
16055,0021,17193,2.0,,3038
16056,0021,17194,2.0,,3038
16057,0021,17195,2.0,,3038
16058,0021,17196,2.0,,3038
16059,0021,17197,2.0,,3038
16060,0021,17198,2.0,,3038
16061,0021,17199,2.0,,3038
16062,0021,17200,2.0,,3038
16063,0022,17201,2.0,,3039
16064,0022,17202,2.0,,3039
16065,0022,17203,2.0,,3039
16066,0022,17204,2.0,,3039
16067,0022,17205,2.0,,3039
16068,0022,17206,2.0,,3039
16069,0022,17207,2.0,,3039
16070,0022,17208,2.0,,3039
16071,0022,17209,2.0,,3039
16072,0022,17210,2.0,,3039
16073,0023,17211,89.3,,3040
16074,0023,17212,91.1,,3040
16075,0024,17213,4.0,,3041
16076,0024,17214,8.0,,3041
16077,0024,17215,16.0,,3041
16078,0024,17216,8.0,,3041
16079,0024,17217,8.0,,3041
16080,0024,17218,4.0,,3041
16081,0024,17219,4.0,,3041
16082,0024,17220,4.0,,3041
16083,0025,17221,2.0,,3042
16084,0025,17222,2.0,,3042
16085,0026,17223,44.3,,3043
16086,0026,17224,45.2,,3043
16087,0027,17225,100.0,,3044
16088,0028,17226,170.0,,3045
16089,0029,17227,131.0,,3046
16090,0030,17228,100.0,,3047
16091,0031,17229,92.0,,3048
16092,0032,17230,2.0,,3049
16093,0033,17231,360.0,,3050
16094,0034,17232,306.0,,3051
16095,0035,17233,68.0,,3052
