POId,SysDate,SysTime,SessionId,CompId,FinYearId,CustomerId,QuotationNo,PONo,PODate,POReceivedDate,VendorCode,PaymentTerms,PF,VAT,Excise,Octroi,Warrenty,Insurance,Transport,NoteNo,RegistrationNo,Freight,Remarks,CST,Validity,OtherCharges,FileName,FileSize,ContentType,FileData,EnqId
117,2013-07-11,3:52:24 PM,Sapl0005,1,1,S006,0,V2,2013-07-11,2013-07-11,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,106
118,2013-07-11,5:12:08 PM,Sapl0005,1,1,P009,0,PMW/D/2013-14/043,2013-07-11,2013-07-11,-,100% AGAINST DELIVERY,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,-,-,-,-,,-,-,-,,,,,107
119,2013-07-15,6:12:23 PM,Sapl0005,1,1,C002,0,10300694,2013-05-09,2013-05-17,809727,90DAYS,INCLUSIVE,12.5%,12.36%,NA,12 MONTHS FROM DATE OF DISPATCH,NA,ROAD,-,-,-,,-,-,-,,,,,108
120,2013-07-17,12:24:30 PM,Sapl0005,1,1,C002,0,10307781,2013-07-12,2013-07-12,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,109
121,2013-07-17,12:55:23 PM,Sapl0005,1,1,C002,0,10308232,2013-07-17,2013-07-17,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,110
122,2013-07-19,6:42:40 PM,Sapl0005,1,1,C002,0,10308585,2013-07-19,2013-07-19,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,111
123,2013-07-23,2:45:47 PM,Sapl0005,1,1,J013,0,4300010958,2013-07-23,2013-07-23,102662,90% DELIVERY & 10% AFTER COMMISSIONING,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,112
124,2013-07-24,10:04:20 AM,Sapl0005,1,1,C002,0,10308907,2013-07-23,2013-07-23,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,113
125,2014-06-02,6:08:57 PM,Sapl0005,1,2,M005,0,A007/A6M/3200064411,2013-08-07,2013-08-07,CS2782,-,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,114
126,2013-07-24,3:20:23 PM,Sapl0005,1,1,M005,0,MML2,2013-07-24,2013-07-24,-,-,-,-,12.36%,-,-,-,-,-,-,-,,-,-,-,,,,,115
127,2013-07-24,3:26:17 PM,Sapl0005,1,1,M005,0,MML3,2013-07-24,2013-07-24,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,116
128,2013-07-24,3:27:08 PM,Sapl0005,1,1,M005,0,MML4,2013-07-24,2013-07-24,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,117
129,2013-07-24,3:28:15 PM,Sapl0005,1,1,M005,0,MML5,2013-07-24,2013-07-24,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,118
130,2013-07-24,3:29:08 PM,Sapl0005,1,1,M005,0,MML6,2013-07-24,2013-07-24,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,119
131,2013-07-24,3:29:57 PM,Sapl0005,1,1,M005,0,MML7,2013-07-24,2013-07-24,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,120
132,2013-07-24,3:30:50 PM,Sapl0005,1,1,M005,0,MML8,2013-07-24,2013-07-24,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,121
133,2013-07-24,4:15:05 PM,Sapl0005,1,1,M005,0,MML9,2013-07-24,2013-07-24,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,122
134,2013-07-24,4:15:54 PM,Sapl0005,1,1,M005,0,MM12,2013-07-24,2013-07-24,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,123
135,2013-07-24,4:16:42 PM,Sapl0005,1,1,M005,0,M12,2013-07-24,2013-07-24,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,124
136,2013-07-26,9:49:44 AM,Sapl0005,1,1,C002,0,10309199,2013-07-25,2013-07-25,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,125
137,2013-07-26,6:03:18 PM,Sapl0005,1,1,C002,0,10309515,2013-07-26,2013-07-26,809727,90DAYS,INCLUSIVE,12.5%,12.36%,NA,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,126
138,2013-08-16,1:54:39 PM,Sapl0005,1,1,C011,0,IND2384257,2013-01-25,2013-01-25,160344,60 days,INCLUSIVE,-,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,127
139,2013-07-31,11:11:04 AM,Sapl0005,1,1,A022,0,AF-000117,2013-07-27,2013-07-27,LC013S0025,as per po,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,135
140,2013-07-31,9:49:18 AM,Sapl0005,1,1,C002,0,10309780,2013-07-30,2013-07-30,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,129
141,2013-07-31,11:34:51 AM,Sapl0005,1,1,S006,0,RAIL_VERB,2013-07-31,2013-07-31,-,as per po,INCLUSIVE,12.5%,12.36%,NA,12 MONTHS FROM DATE OF DISPATCH,NA,ROAD,-,-,-,,-,-,-,,,,,130
142,2013-08-05,8:55:36 AM,Sapl0005,1,1,C002,0,10309959,2013-07-31,2013-07-31,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,131
143,2013-08-02,10:27:02 AM,Sapl0005,1,1,A002,0,Con\2013\0446\2,2013-08-02,2013-08-02,-,as per po,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,132
144,2013-08-03,9:02:40 AM,Sapl0005,1,1,C002,0,10310105,2013-08-01,2013-08-02,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,133
145,2013-08-05,10:39:14 AM,Sapl0005,1,1,C002,0,10310389,2013-08-05,2013-08-05,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,134
146,2013-08-05,3:30:14 PM,Sapl0005,1,1,T011,0,TGPO470088,2013-07-31,2013-08-02,SYN00032,"40%ADVANCE WITH P.O. ,50 % ALONG WITH TAXES INVOICE & 10% AGAINST INSTALLATION & COMMISSIONING AT SIDE.",INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,136
147,2013-08-07,12:51:30 PM,Sapl0056,1,1,T002,0,900021884,2011-10-18,2011-11-01,S83470,"5 % advance against BG,85% against  material receipt & balance 10 % after 60 days from date of commissioning.",INCLUSIVE,12.5%,12.36%,2.5 %,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,Inclusive,"Penalty clause:penalty for delay in delivery,beyond committed by you,is applicable @2% per month to a maximum of 6%.",0,0,0,,,,,137
148,2013-08-08,4:19:58 PM,Sapl0005,1,1,A023,0,TL-SAPL-002/2013,2013-08-07,2013-08-07,-,"40% Advance During Purchase Order sign off,  10% after Approval of dseign by M&M, 30% alongwith 100% Taxes Sample Approval at SAPL Before Dispatch,  Balance  20% after Successful integration of fixtures at our plant and manufacture of production lot of 500 parts acceptable to M&M at our plant.",INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,138
149,2013-08-12,2:58:53 PM,Sapl0005,1,1,C005,0,13/14-1172,2013-08-10,2013-08-12,-,60 days PDC,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,139
150,2013-08-14,9:30:01 AM,Sapl0005,1,1,C002,0,10311283,2013-08-13,2013-08-13,809727,90DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,140
151,2013-08-14,9:42:21 AM,Sapl0005,1,1,B007,0,4300006320,2013-08-13,2013-08-13,12436,as per po,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,141
152,2013-09-10,11:16:49 AM,Sapl0005,1,1,T014,0,LOI1,2013-08-14,2013-08-14,-,90% PLUS 100% TAXES AGAINST DELIVERY &N BALANCE 10% AFTER FINAL ACCEPTANCE OF EQUIPMENT.,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,142
153,2013-08-21,12:25:04 PM,Sapl0005,1,1,C002,0,10311790,2013-08-20,2013-08-20,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,143
154,2013-08-24,9:47:39 AM,Sapl0005,1,1,C002,0,10312195,2013-08-23,2013-08-23,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,144
155,2013-08-26,1:55:07 PM,Sapl0005,1,1,J013,0,4300011323,2013-08-26,2013-08-26,102662,100% after receipt of material,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,145
156,2013-08-28,9:39:05 AM,Sapl0005,1,1,C002,0,10312416,2013-08-27,2013-08-27,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,146
157,2013-08-28,9:58:16 AM,Sapl0005,1,1,C002,0,10312418,2013-08-27,2013-08-27,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,147
158,2013-08-28,10:21:20 AM,Sapl0005,1,1,C002,0,10312338,2013-08-27,2013-08-27,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,,,,148
159,2013-09-03,10:47:06 AM,Sapl0005,1,1,A016,0,PO513000189,2013-08-23,2013-08-31,-,7 DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,149
160,2013-09-04,11:15:52 AM,Sapl0005,1,1,C002,0,10313223,2013-09-04,2013-09-04,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,150
161,2013-09-06,11:10:25 AM,Sapl0005,1,1,V002,0,8000037180,2013-08-21,2013-09-05,2240,"30 days fm. the date of G.receipt, 100% after completion of work and submission of approved documents.",INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,151
162,2013-09-06,12:11:05 PM,Sapl0005,1,1,C002,0,10313430,2013-09-06,2013-09-06,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,152
163,2013-09-10,4:44:09 PM,Sapl0005,1,1,C002,0,10313014,2013-09-02,2013-09-02,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,153
164,2013-09-11,9:49:24 AM,Sapl0005,1,1,C002,0,10313782,2013-09-10,2013-09-11,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,154
165,2013-09-11,10:07:56 AM,Sapl0005,1,1,A021,0,7013002186,2013-09-02,2013-09-08,1001336,Due Immediately Against Delivery Currency INR,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,155
166,2013-09-14,10:47:29 AM,Sapl0005,1,1,S011,0,PUOR13002568,2013-09-14,2013-09-14,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,157
167,2013-09-18,9:42:06 AM,Sapl0005,1,1,C002,0,10314336,2013-09-13,2013-09-13,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,156
168,2013-09-17,11:56:59 AM,Sapl0005,1,1,C011,0,IND2599029,2013-09-12,2013-09-15,160344,"100% after 30 days from the GRR date - Installation & Commissioning Charges - Labour / Service Charges - Supervision, Loading & Unloading, etc",INCLUSIVE,-,-,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,158
169,2013-09-17,5:35:41 PM,Sapl0005,1,1,C002,0,10314749,2013-09-17,2013-09-17,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,159
170,2013-09-18,12:44:56 PM,Sapl0005,1,1,A002,0,Con|2013|0446/03,2013-09-18,2013-09-18,-,30 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,160
171,2013-09-25,11:56:03 AM,Sapl0005,1,1,S011,0,PUOR13002723,2013-09-24,2013-09-24,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,161
172,2013-11-18,5:14:58 PM,Sapl0005,1,1,C004,0,IND2624456,2013-10-08,2013-10-08,160344,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,162
173,2013-09-25,1:02:00 PM,Sapl0005,1,1,C004,0,VERBCUMM1,2013-09-25,2013-09-25,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,163
174,2013-09-25,3:36:00 PM,Sapl0005,1,1,C004,0,CUMM2,2013-09-25,2013-09-25,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,164
175,2013-09-30,10:30:52 AM,Sapl0005,1,1,J003,0,4300011551,2013-09-18,2013-09-27,108878,100% against receipt of material,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,165
176,2013-10-02,10:28:21 AM,Sapl0005,1,1,A013,0,PO613000409,2013-09-30,2013-09-30,-,100% against receipt of material,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,166
177,2013-10-09,4:45:01 PM,Sapl0005,1,1,C002,0,10317025,2013-10-09,2013-10-09,809727,90 DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,167
178,2013-10-10,1:54:53 PM,Sapl0005,1,1,M003,0,MUSCOPO,2013-10-10,2013-10-10,-,AS PER PO,INCLUSIVE,12.5%,-,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,168
179,2013-10-11,2:15:13 PM,Sapl0005,1,1,C004,0,12345,2013-10-11,2013-10-11,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,169
180,2013-10-12,4:33:48 PM,Sapl0005,1,1,C002,0,10317165,2013-10-10,2013-10-11,809727,90 DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,170
181,2014-06-18,2:40:56 PM,Sapl0005,1,2,B008,0,BCMF/049/13-14,2013-10-22,2013-10-22,-,AS PER PO,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,171
182,2013-10-15,11:54:12 AM,Sapl0005,1,1,C002,0,10316321,2013-10-01,2013-10-01,809727,90 DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,172
183,2013-10-16,5:26:06 PM,Sapl0005,1,1,C002,0,10318048,2013-10-16,2013-10-16,809727,100% ADVANCE ALONG WITH P.O.AGAINST PROFORMA INVOICE.,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,173
184,2013-10-17,2:12:25 PM,Sapl0005,1,1,T002,0,2410178479,2013-10-17,2013-10-17,S83470,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,174
185,2013-10-18,12:11:23 PM,Sapl0005,1,1,C002,0,10318368,2013-10-18,2013-10-18,809727,90 DAYS,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,175
186,2013-10-18,4:54:33 PM,Sapl0005,1,1,M018,0,13-14_Z-0773,2013-10-12,2013-10-18,S678,"90% against PI of 30 days PDC, bal 10% after installation",INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,176
187,2014-02-20,10:28:55 AM,Sapl0005,1,1,M001,0,3100292738,2013-10-21,2013-11-25,CS2782,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,177
188,2013-10-24,5:13:48 PM,Sapl0005,1,1,M005,0,VERBMAH,2013-10-24,2013-10-24,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,178
189,2013-10-25,10:00:49 AM,Sapl0005,1,1,A024,0,7013002786,2013-10-24,2013-10-24,1001336,100% against delivery,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,179
190,2013-10-25,12:13:54 PM,Sapl0005,1,1,M005,0,VERMAH1,2013-10-25,2013-10-25,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,180
191,2013-11-06,1:46:52 PM,Sapl0005,1,1,B005,0,4500041287,2013-11-02,2013-11-02,12436,Pmt Against Deliv. & Accept of Matrl,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,181
192,2013-11-16,4:19:25 PM,Sapl0005,1,1,A021,0,7013002951,2013-11-16,2013-11-16,1001336,With in 30 days From document dateCurrency INR,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,182
193,2014-02-19,8:47:20 PM,Sapl0005,1,1,M001,0,LOIM&M,2013-10-16,2013-11-16,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,183
194,2013-11-18,2:45:07 PM,Sapl0005,1,1,M001,0,LOIM&M1,2013-10-16,2013-10-16,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,184
195,2014-02-19,8:29:09 PM,Sapl0005,1,1,M001,0,LOIM&M2,2013-10-16,2013-10-16,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,185
196,2013-12-13,5:56:02 PM,Sapl0005,1,1,C002,0,10323009,2013-11-22,2013-11-25,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,186
197,2013-11-28,11:05:45 AM,Sapl0005,1,1,M018,0,13-14_Z-0878,2013-11-27,2013-11-28,S678,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,187
198,2013-12-06,12:16:10 PM,Sapl0005,1,1,C002,0,10324822,2013-12-05,2013-12-05,809727,90 days,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,188
199,2013-12-21,6:06:31 PM,Sapl0005,1,1,J014,0,4300012565,2013-12-19,2013-12-20,108878,90% AGAINST DELIVERY & BALANCE 10% AGAINST INSTALLATION,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,189
200,2013-12-30,9:17:15 AM,Sapl0005,1,1,S011,0,PUOR13004189,2013-12-27,2013-12-27,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,190
201,2014-01-04,5:18:31 PM,Sapl0005,1,1,S011,0,PUOR13004311,2014-01-02,2014-01-02,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,191
202,2014-01-08,9:40:03 AM,Sapl0005,1,1,C004,0,IND2680958,2013-12-04,2013-12-13,160344,AS PER PO,INCLUSIVE,-,12.36%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,192
203,2014-01-08,9:47:29 AM,Sapl0005,1,1,C011,0,IND2703440,2014-01-01,2014-01-07,160344,AS PER PO,INCLUSIVE,-,-,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,193
204,2014-01-10,2:02:01 PM,Sapl0005,1,1,J006,0,4300012662,2013-12-26,2014-01-10,102662,"30% ADVANCE, 60% + TAXES AGAINST DELIVERY , 10% AFTER I&C AGAINST PBG",INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,194
205,2014-04-19,11:21:03 AM,Sapl0005,1,2,K007,0,2411500313,2014-04-19,2014-04-19,1V103391,AS PER PO,INCLUSIVE,12.5%,10.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,195
206,2014-05-09,3:29:44 PM,Sapl0005,1,2,K007,0,2411500507,2014-04-30,2014-05-09,1V103391,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,196
207,2014-04-19,11:17:37 AM,Sapl0005,1,2,K007,0,2411500312,2014-04-19,2014-04-19,1V103391,AS PER PO,INCLUSIVE,12.5%,10.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,197
208,2015-02-20,1:51:36 PM,Sapl0005,1,2,B008,0,BCMF/065/14-15,2015-02-18,2015-02-18,-,AS PER PO,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,198
209,2014-02-22,12:17:48 PM,Sapl0005,1,1,T009,0,9000026913,2014-01-20,2014-02-19,S83470,AS PER PO,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,199
210,2014-01-25,2:27:05 PM,Sapl0005,1,1,J013,0,4300012996,2014-01-23,2014-01-24,108878,90% AGAINST DELIVERY & BALANCE 10% AGAINST INSTALLATION,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,200
211,2014-01-29,9:41:30 AM,Sapl0005,1,1,J003,0,4300012989,2014-01-23,2014-01-28,108878,100% against delivery,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,201
212,2014-01-31,4:45:11 PM,Sapl0005,1,1,A004,0,C2_PO1314_ 002852,2014-01-31,2014-01-31,S000000494,100% against PI,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,202
213,2014-01-31,5:28:40 PM,Sapl0005,1,1,S011,0,PUOR13004812,2014-01-31,2014-01-31,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.36%,-,-,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,203
214,2014-02-03,5:45:10 PM,Sapl0005,1,1,M005,0,MVERB1,2014-02-03,2014-02-03,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF DISPATCH,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,204
