EnqId,SysDate,SysTime,SessionId,CompId,FinYearId,CustomerId,CustomerName,RegdAddress,RegdCountry,RegdState,RegdCity,RegdPinNo,RegdContactNo,RegdFaxNo,WorkAddress,WorkCountry,WorkState,WorkCity,WorkPinNo,WorkContactNo,WorkFaxNo,MaterialDelAddress,MaterialDelCountry,MaterialDelState,MaterialDelCity,MaterialDelPinNo,MaterialDelContactNo,MaterialDelFaxNo,ContactPerson,JuridictionCode,Commissionurate,TinVatNo,Email,EccNo,Divn,TinCstNo,ContactNo,Range,PanNo,TDSCode,Remark,EnquiryFor,Flag,POStatus
37,2013-04-22,9:40:27 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,3041-01-11-BASE FRAME -1,1,1
38,2013-04-22,1:38:23 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"224113-01-116-1-MYLAR-2,
224113-01-116-2-MYLAR-2,
224113-01-116-3-MYLAR-2,
224113-01-116-11-WELDMENT-2,
224113-01-116-21-L BLOCK -2.",1,1
39,2013-04-22,2:32:04 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"7120/7320-1-21-BASE PLATE -2,
7110/7310-1-21-BASE PLATE -2",1,1
40,2013-04-23,11:26:51 AM,Sapl0005,1,1,A021,AUTOCOMPS CORPORATION PANSE PVT LTD MOSHI-II ,"GAT NO.198/200, VILLAGE-BORHADEWADI ,
DEHU-ALANDI ROAD ,
MOSHI, PUNE-412 114",1,21,405,412 114,020-24378900,020-24378901,"GAT NO.198/200, VILLAGE-BORHADEWADI ,
DEHU-ALANDI ROAD ,
MOSHI, PUNE-412 114",1,21,405,412 114,020-24378900,020-24378901,"GAT NO.198/200, VILLAGE-BORHADEWADI ,
DEHU-ALANDI ROAD ,
MOSHI, PUNE-412 114",1,21,405,412 114,020-24378900,020-24378901,YOGESH SHIRSAT,-,-,27940527984 V w.e.f. 01.04.2006,papl1.purchase@pansegroup.com,AAFCA6224NEM006,Pune-III,27940527984 C w.e.f. 01.04.2006,+91- 8600105940,Pimpri-II,AAFCA6224N,-,,"MT45015100002984CABLE TROLLEY PVC - 40EA, MT45010800000076Wire Rope 8mm - 50",1,1
41,2013-04-23,5:09:30 PM,Sapl0005,1,1,A021,AUTOCOMPS CORPORATION PANSE PVT LTD MOSHI-II ,"GAT NO.198/200, VILLAGE-BORHADEWADI ,
DEHU-ALANDI ROAD ,
MOSHI, PUNE-412 114",1,21,405,412 114,020-24378900,020-24378901,"GAT NO.198/200, VILLAGE-BORHADEWADI ,
DEHU-ALANDI ROAD ,
MOSHI, PUNE-412 114",1,21,405,412 114,020-24378900,020-24378901,"GAT NO.198/200, VILLAGE-BORHADEWADI ,
DEHU-ALANDI ROAD ,
MOSHI, PUNE-412 114",1,21,405,412 114,020-24378900,020-24378901,YOGESH SHIRSAT,-,-,27940527984 V w.e.f. 01.04.2006,papl1.purchase@pansegroup.com,AAFCA6224NEM006,Pune-III,27940527984 C w.e.f. 01.04.2006,+91- 8600105940,Pimpri-II,AAFCA6224N,-,,TROLLEY SET C63-2SETS,1,1
42,2013-04-24,9:54:38 AM,Sapl0005,1,1,S006,SYNERGYTECH AUTOMATION PVT. LTD. PUNE ,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,-,-,-,-,info@synergytechs.com,-,-,-,-,-,-,-,,DEMO MANIPULATOR-1,1,1
43,2013-04-27,10:53:21 AM,Sapl0005,1,1,M001,MAHINDRA & MAHINDRA LTD. ,"PLANT - 2,80 - MIDC,Satpur",1,21,405,422007,91 253 6613009,91 253 2353320,"PLANT - 2,80 - MIDC,Satpur",1,21,405,422007,91 253 6613009,91 253 2353320,"PLANT - 2,80 - MIDC,Satpur",1,21,405,422007,91 253 6613009,91 253 2353320,Mr.MAHESH PATANGE,-,-,400039/S/3,PATANGE.MAHESH@mahindra.com,AAFCA6224NXM001,-,400039/C/27,9881408570,-,-,-,,"TR-TDS5-005301M L-RAISER AAB301M -25,
TR-TDS5-005401M L-RAISER AAB401M -5",1,1
44,2013-04-27,3:22:28 PM,Sapl0005,1,1,S006,SYNERGYTECH AUTOMATION PVT. LTD. PUNE ,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,-,-,-,-,info@synergytechs.com,-,-,-,-,-,-,-,,MODIFICATION FOR EXISTING OLD PROJECTS,1,1
45,2013-04-27,3:33:32 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,PLC CONTROL PANEL -1,1,1
46,2013-04-29,10:27:56 AM,Sapl0005,1,1,S019,SHARADA INDUSTRIES ,"W-199-B,S BLOCK,MIDC,BHOSARI",1,21,405,411 026,90-20-27120962,90-20-27121514,"W-199-B,S BLOCK,MIDC,BHOSARI",1,21,405,411 026,90-20-27120962,90-20-27121514,"W-199-B,S BLOCK,MIDC,BHOSARI",1,21,405,411 026,90-20-27120962,90-20-27121514,Kanchan Pant,-,Pune I,27900001393V w.e.f 01-04-2006,sharada@pn3.vsnl.net.in,AAZPM6524EXM001,"Pune V, near Akurdi Railway Station, Akurdi, Pune",27900001393C w.e.f 01-04-2006,9552503553,"Bhosari V, P.J.chambers, pimpri.",-,-,,DRAG CHAIN FOR PICK & PLACE GANTRY FACE COWL LINE-1NO.,1,1
47,2013-04-30,10:34:12 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,3043-1-12-BRACKET -3,1,1
48,2013-05-04,9:22:25 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK-(SP50-32)FOR-2062 -10,
SHIM PACK-(SP50-33)FOR-2062-18,
SHIM PACK-(SP50-34)FOR-2062-5,
SHIM PACK-(SP50-36)FOR-2062-6,
SHIM PACK-(SP50-5)FOR-2062-3,
SHIM PACK-(SP50-32)FOR-2063-10,
SHIM PACK-(SP50-33)FOR-2063-22,
SHIM PACK-(SP50-36)FOR-2063-8,
SHIM PACK-(SP50-5)FOR-2063-3,
SHIM PACK-(SP50-12)FOR-2215-12,
SHIM PACK-(SP50-2)FOR-2215-2,
SHIM PACK-(SP50-31)FOR-2215-4,
SHIM PACK-(SP50-33)FOR-2215-2,
SHIM PACK-(SP50-36)FOR-2215-4.",1,1
49,2013-05-07,12:06:55 PM,Sapl0005,1,1,S006,SYNERGYTECH AUTOMATION PVT. LTD. PUNE ,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,-,-,-,-,info@synergytechs.com,-,-,-,-,-,-,-,,"FABRICATION, MACHINING & FINAL PROCESS -1",1,1
50,2013-05-08,12:37:16 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIMPACK - (SP50-1 ) FOR 8310-10,
SHIMPACK - (SP50-17)FOR 8310 -20,
SHIMPACK - (SP50-1 ) FOR 8110 -10,
SHIMPACK - (SP50-17)FOR 8110 -20,
SHIMPACK - (SP50-1 ) FOR 7120 -20,
SHIMPACK - (SP50-17)FOR 7120 -40,
SHIMPACK - (SP50-1 ) FOR 7520 -14,
SHIMPACK - (SP50-17)FOR 7520 -28,
SHIMPACK - (SP50-1 ) FOR 7510-30,
SHIMPACK - (SP50-17)FOR 7510 -60,
SHIMPACK - (SP50-1 ) FOR 7110 -16,
SHIMPACK - (SP50-17)FOR 7110 -32,
SHIMPACK-(SP50-34)_FOR-7110 -8,
RISER-(SP16-500)_FOR-7510 -4,
RISER-(SP16-500)_FOR-7520 -4,
HARDENED WASHER-(SP50-26)_FOR-4620-60,
HARDENED WASHER-(SP50-26)_FOR-4520-60,
HARDENED WASHER-(SP50-26)_FOR-4530-60",1,1
51,2013-05-11,4:19:08 PM,Sapl0005,1,1,N002,NEEL METAL PRODUCTS LIMITED ,"601,Hemkunt Chambers,89, Nehru Place,",1,34,641,-,-,-,"Plot No. 22,Secot - 12,ITBT Park,Sidcul, Pant Nagar,Udham Singh Nagar,",1,34,641,-,-,-,"Plot No. 22,Secot - 12,ITBT Park,Sidcul, Pant Nagar,Udham Singh Nagar,",1,34,641,-,-,-,Santosh Sisodia,-,-,05001872319 dtd. 07-03-2005,hgv@dsfgb.gb,-,-,HR5044763 dtd. 07.03.2005,09927715666,-,-,-,,"LONG RAIL-36MTR X 4NOS. = 144MTR,
CROSS RAIL-2MTR X 20NOS. =40MTRS,
TROLLEY SET - 20SETS",1,1
52,2013-05-15,4:22:29 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK-(SP50-1)_FOR-272-20,
SHIM PACK-(SP50-34)_FOR-272-20,
SHIM PACK-(SP50-31)_FOR-272-20,
SHIM PACK-(SP50-32)_FOR-272-20,
SHIM PACK-(SP50-35)_FOR-272-20,
SHIM PACK-(SP50-36)_FOR-272-20,
SHIM PACK-(SP50-3)_FOR-272-20,
SHIM PACK-(SP50-33)_FOR-272-20,
SHIM PACK-(SP50-18)_FOR-272-20,
SHIM PACK-(SP50-32)FOR-2062-4,
SHIM PACK-(SP50-33)FOR-2062-16,
SHIM PACK-(SP50-34)FOR-2062-1,
SHIM PACK-(SP50-36)FOR-2062-2,
SHIM-(SP50-1)FOR2063-1,
SHIM-(SP50-36)FOR2064-6,
SHIM-(SP50-5)FOR2064-2,
SHIM-(SP50-17)FOR2215-4,
SHIM-(SP50-16)FOR2215-2,
SHIM-(SP50-23)FOR2215-2,",1,1
53,2013-05-16,2:32:39 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK-(SP50-1)_FOR-266-20,
SHIM PACK-(SP50-34)_FOR-266-20,
SHIM PACK-(SP50-31)_FOR-266-20,
SHIM PACK-(SP50-32)_FOR-266-20,
SHIM PACK-(SP50-35)_FOR-266-20,
SHIM PACK-(SP50-36)_FOR-266-20,
SHIM PACK-(SP50-3)_FOR-266-20,
SHIM PACK-(SP50-33)_FOR-266-20,
SHIM PACK-(SP50-18)_FOR-266-20",1,1
54,2013-06-19,1:40:55 PM,Sapl0005,1,1,G011,GENIX AUTOMATION PVT.LTD. ,"GUT NO 40,VILLAGE-CHIMBLI,TAL-KHED",1,21,405,411 035,91-20-27242122,91-20-27242128,"GUT NO 40,VILLAGE-CHIMBLI,TAL-KHED",1,21,405,411 035,91-20-27242122,91-20-27242128,"GUT NO 40,VILLAGE-CHIMBLI,TAL-KHED",1,21,405,410 501,-,-,MR.JAGDEESH,-,-,27480601569V,info@genixautomation.com,AACCG6724AEM005,-,27480601569C,9922007135,-,-,-,,"Risers GI 1015-300,Qty  200 nos",1,1
55,2013-05-17,12:18:17 PM,Sapl0005,1,1,A017,AUTOMOTIVE STAMPING AND ASSEMBLIES LIMITED ,"S.No. 173,Village - Khakharia,Tal. - Savali,Dist. Vadodara, HALOL-391510",1,12,165,391510,91-2667-288042,-,"S.No. 173,Village - Khakharia,Tal. - Savali,Dist. Vadodara,HALOL-391510",1,12,165,391510,91-2667-288042,-,"S.No. 173,Village - Khakharia,Tal. - Savali,Dist. Vadodara, HALOL-391510",1,12,165,391510,91-2667-288042,-,Mr. T.S.Rao,-,"VADODARA II, SUBHANPURA",24192100315V,TS.Rao@autostampings.com,AAACJ2116MXM001,-,24192100315C,09881060286,(I) GTC COMPOUND VADODARA,AAACJ2116M,-,,TROLLEY SET FOR IT GUN HANGING-5,1,1
56,2013-05-17,4:18:04 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"5102-ET-UB-01-07 - MBR ASSY MAIN TROLLEY-2,
5102-ET-DR-01- DOOR OTR TROLLEY-2",1,1
57,2013-05-17,4:32:53 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"5102-ET-RF-01-01 - TROLLEY-1,
5102-ET-RF-01-02 - TROLLEY-1,
5102-ET-RF-01-03 - TROLLEY-1,
5102-ET-RF-01-04 - TROLLEY-1,
5102-ET-RF-01-08 - TROLLEY-1,
5102-ET-RF-01-09 - TROLLEY-1,
5102-ET-UB-04-02 L - TROLLEY-1,
5102-ET-UB-04-02 R - TROLLEY-1,
5102-ET-DR-02 L - TROLLEY-1,
5102-ET-DR-02 R - TROLLEY-1,
5102-ET-FP-14-03 - TROLLEY-1,
5102-ET-BP-01-01-1
5102-ET-BP-01-02-1,
5102-ET-BP-02-03-1,
5102-ET-FB-11-01-1,
5102-ET-LA-03-04-1,
5102-ET-UB-01-04-1,
5102-ET-UB-01-06-1,
5102-ET-UB-01-09-1,
5102-ET-UB-02-01-1,
5102-ET-UB-02-02-1,
5102-ET-UB-02-03-2",1,1
58,2013-05-20,1:42:37 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK-(SP50-1)FOR-2062-30,
SHIM PACK-(SP50-17)FOR-2062-60,
SHIM PACK-(SP50-1)FOR-2063-11,
SHIM PACK-(SP50-17)FOR-2063-22,
SHIM PACK-(SP50-1)FOR-2064-5,
SHIM PACK-(SP50-17)FOR-2064-8,
SHIM PACK-(SP50-1)FOR-2215-4,
SHIM PACK-(SP50-17)FOR-2215-10",1,1
59,2013-05-20,1:55:40 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK -(SP50-32)_FOR-4510-10,
SHIM PACK -(SP50-33)_FOR-4510-6,
SHIM PACK -(SP50-36)_FOR-4510-10,
SHIM PACK-(SP50-32) SO-266-4,
SHIM PACK-(SP50-36) SO-266-2,
SHIM PACK-(SP50-33) SO-266-2",1,1
60,2013-05-21,4:17:51 PM,Sapl0005,1,1,J013,JBM AUTO LTD. ,"601,HEMKUNT CHAMBERS,89,NEHRU PLACE",1,10,133,10019,-,-,"PLOT NO. 5,SECTOR - 31,KASNA INDUSTRIAL AREA,",1,33,682,201306,-,-,"PLOT NO. 5,SECTOR - 31,KASNA INDUSTRIAL AREA,",1,33,682,201306,-,-,Mr. SANJAY MURGAI,-,Noida,-,smurgai@jbm.co.in,AAACJ9630NXM002,V,09366300628,09899787009,"30, Noida",AAACJ9630N,-,,LONG RAIL C63(6MTR)-12,1,1
61,2013-05-22,3:37:50 PM,Sapl0005,1,1,S011,SHANTI IRON & STEEL ,"690, UDYAMBAG,INDUSTRIAL ESTATE,",1,17,295,-,"0831-2440972/3, 2442122",0831-2440975,"690, UDYAMBAG,INDUSTRIAL ESTATE,",1,17,295,-,"0831-2440972/3, 2442122",0831-2440975,"690, UDYAMBAG,INDUSTRIAL ESTATE,",1,17,295,-,"0831-2440972/3, 2442122",0831-2440975,shantilal Porwal,-,-,-,svp@shantiiron.net,AAFFS4372N-XM001,I. D. O. BELGAUM,29580076808,9945221972,B,-,-,E-Sugam Form required for dispatch.,Break Coil 4 NOS,1,1
62,2013-05-22,4:20:47 PM,Sapl0005,1,1,M001,MAHINDRA & MAHINDRA LTD ,"PLANT - 2,80 - MIDC,Satpur",1,21,402,422007,+91 253 6613052,+91 253 2353320,"PLANT - 2,80 - MIDC,Satpur",1,21,402,422007,+91 253 6613052,+91 253 2353320,"PLANT - 2,80 - MIDC,Satpur",1,21,402,422007,+91 253 6613052,+91 253 2353320,Snehal Malge,-,-,400039/S/3,malge.snehal@mahindra.com,AAFCA6224NXM001,-,400039/C/27,9881408570,-,-,-,-,BWF units,1,1
63,2013-05-23,10:31:19 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"5102BS27/28-BRACKET-2,
5102BF0301-132-1",1,1
64,2013-05-24,12:12:22 PM,Sapl0005,1,1,M001,MAHINDRA & MAHINDRA LTD ,"PLANT - 2,80 - MIDC,Satpur",1,21,405,422007,91 253 6613009,91 253 2353320,"PLANT - 2,80 - MIDC,Satpur",1,21,405,422007,91 253 6613009,91 253 2353320,"PLANT - 2,80 - MIDC,Satpur",1,21,405,422007,91 253 6613009,91 253 2353320,Mr.MAHESH PATANGE,-,-,400039/S/3,PATANGE.MAHESH@mahindra.com,AAFCA6224NXM001,-,400039/C/27,9881408570,-,-,-,,L-RAISER AAB401M -5,1,1
65,2013-05-25,10:12:14 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK-(SP50-33)_FOR- ( ECR-01 )-50,
SHIM PACK-(SP50-36)_FOR-( ECR-01 )-50,
RISER-(SP16-300)_FOR-(ECR-01)-8",1,1
66,2013-05-27,4:33:29 PM,Sapl0005,1,1,P001,PIAGGIO VEHICLES PVT LTD. ,"E-2 & F-1,KATPHAL ROAD, MIDC AREA,BARAMATI",1,21,405,413133,91-2112-243770 / 71 / 73 / 76,91-2112-243772,"E-2 & F-1,KATPHAL ROAD, MIDC AREA,BARAMATI",1,21,405,413133,91-2112-243770 / 71 / 73 / 76,91-2112-243772,"E-2 & F-1,KATPHAL ROAD, MIDC AREA,BARAMATI",1,21,405,413133,91-2112-243770 / 71 / 73 / 76,91-2112-243772,Sagar Deokar,-,-,27490410619V wef 01/04/06,SAGAR.DEOKAR@piaggio.co.in,AABCP1225GXM002,-,27490410619C wef 01/04/06,-,-,-,-,,Long Rails + Cross Rails,1,1
67,2013-05-28,9:25:44 AM,Sapl0005,1,1,A015,ALF ENGINEERING PVT.LTD-UNIT-1 ,"PLOT NO. E-60/61/62,MIDC,AMBAD",1,21,402,422 010,2382034-2380103,2386820,"PLOT NO. E-60/61/62,MIDC,AMBAD",1,21,402,422 010,2382034-2380103,2386820,"PLOT NO. E-60/61/62,MIDC,AMBAD",1,21,402,422 010,2382034-2380103,2386820,Mr. Dinesh Raut,-,-,27180524522-V,alfnsk@dataone.in,AAFCA6242GXM002,-,27180524522-C,9325379844,-,-,-,,"Reverce Phase Protector ( Code
No.8030001011000200 ) for Synergytech Hoist - 2,
Transformer of Input 415 V,Output 24,V/25 VA
for LIFTO Hoist-2",1,1
