Id,ProformaInvNo,InvDate,PONo,Amount,Particular,WithinGroup,WONo,BG,PVEVNO,BillAgainst,MId
2552,161701/25481/82/83/85/84,2017-04-01,"0949,0950,",39671.0,wago make components (30 days pdc),,,,,,1571
2553,-,2017-04-03,,2838.0,dowel pin (online amt transfer),,,,,,1572
2554,-,2017-04-04,,1873.0,material pur.,,,,,,1573
2555,-,2017-04-05,,27606.0,bodge material components (agst.delivery),,,,,,1574
2556,-,2017-04-07,,2250.0,pur.hardware (agst.delivery),,,,,,1575
2557,070/17-18,2017-04-07,"1015,",7838.0,30 days pdc,,,,,,1576
2558,-,2017-04-08,,37651.0,not more than 38000 Rs.,,,,,,1577
2559,-,2017-04-10,,1320.0,hardware pur. (online amt trf.),,,,,,1578
2560,-,2017-04-11,,7395.0,paid agst relay (60 days pdc),,,,,,1579
2561,16,2017-04-11,,18692.0,paid agst conduct (agst delivery ),,,,,,1580
2562,SE/0036,2017-04-11,,4767.0,piad agst.delivery of granding M/C stone,,,,,,1581
2563,072/17-18,2017-04-11,,8206.0,30 days pdc,,,,,,1582
2564,570,2017-04-12,"0874,",72399.0,B Clamp (DD),,,,,,1583
2565,jun & dec. 2016,2017-04-12,,4752.0,jun & dec. 2016 (DD),,,,,,1583
2566,216/00597/BNM,2017-04-12,"0929,",16319.0,against delivery,,,,,,1584
2568,,,,1588404.0,salary paid for the month of jan & march (All employee),,,,,,1586
2569,-,2017-04-13,,39740.0,plc (agst.delivery),,,,,,1587
2570,,,,3243.0,salary paid for the month of march,,,,,,1588
2571,,,,11790.0,salary paid for the month of march,,,,,,1589
2572,,,,8254.0,salary paid for the month of march,,,,,,1590
2573,,,,10000.0,salary diff.march-2017,,,,,,1591
2574,-,2017-04-14,,15226.0,paid against Copper flat,,,,,,1592
2575,-,2017-04-15,,24833.0,not more than 27000 Rs.,,,,,,1593
2576,,,,3993.0,Nov./Dec.2016 & Jan.2017 salary diff.,,,,,,1594
2577,,,,4116.0,salary diff.march-2017,,,,,,1595
2578,,,"0820,0832,",364353.0,pneumatic material (DD),,,,,,1596
2581,,,,5000.0,convence paid for nov & dec,,,,,,1599
2582,-,2017-04-19,,5500.0,paid against new battery for bus MH 12 DT 7267,,,,,,1600
2583,-,2017-04-22,,10067.0,not more than 12000 Rs.,,,,,,1601
2584,,,,30000.0,salary for Jaa-n. & march 2017,,,,,,1602
2590,,,,74500.0,salary paid for Dec 2016 (DNS),,,,,,1604
2591,,,,162208.0,salary paid for Dec 2016 (N.C),,,,,,1604
2592,,,,29997.0,salary paid for Dec 2016 (SHWETA),,,,,,1604
2593,,,,46951.0,salary paid for Dec 2016 (SANJAY SHINDE),,,,,,1604
2594,,,,68296.0,salary paid for Dec 2016 (R.N.C.),,,,,,1604
2595,-,2017-04-22,,19087.0,Uniforms bill as per outstanding pending,,,,,,1605
2596,1777/17-18,2017-04-22,,26951.0,paid agst delivery of regulator BT,,,,,,1606
2597,-,2017-04-24,,15105.0,alluminium flat,,,,,,1607
2598,0301,2017-04-24,,8427.0,N.C.THINNER PUR.,,,,,,1608
2599,-,2017-04-25,,6171.0,60 DAYS PDC (24-04-2017),,,,,,1609
2600,,,,3500.0,Transport Charges Paid To (Riyaz Mulani),,,,,,1610
2601,,,,3681.0,salary Diff. for the month of Apr.& May 2014,,,,,,1611
2602,-,2017-04-26,,6000.0,paid agst.MH 12 DT 7267 REPAIRING,,,,,,1612
2603,SUPL/03/2017-18,2017-04-03,,11804.0,AMT.PAID TOWARDS HANDLING BIN,,,,,,1613
2604,PI0008,2017-04-25,"0002,",28051.0,PARKER MAKE MATERIAL (ONLINE),,,,,,1614
2605,-,2017-04-27,,5489.0,HARDWARE & CONSUMABLES (NOT MORE THAN 6000 RS.),,,,,,1615
2606,,,,18420.0,SALARY FOR THE MONTH OF JAN.2017,,,,,,1616
2607,,,,29306.0,SALARY FOR THE MONTH OF DEC.16 & JAN.2017,,,,,,1617
2608,,,,5952.0,Full & Final Settlement (Sagar Mahangare),-,,1,,,1618
2609,,,,10687.0,Full & Final Settlement (Nilesh Damre),-,,1,,,1618
2610,,,,35220.0,Electricity Charges For The Month Of 2017,-,,1,,,1619
2611,-,2017-05-09,"0080,",13674.0,30 days pdc,,,,,,1620
2612,-,2017-05-13,"0101,",14110.0,30 days pdc (MCCB GUNSET),,,,,,1621
2613,-,2017-06-05,,320000.0,paid against servo motor with gear,,,,,,1622
2614,-,2017-05-15,,17700.0,not more than 18000,,,,,,1623
2615,-,2017-05-17,,9255.0,paid against flat 100*10,,,,,,1624
2616,-,2017-05-17,,10445.0,online,,,,,,1625
2617,-,2017-05-17,,18020.0,paid against material purchase,,,,,,1626
2618,-,2017-05-18,,14000.0,not more than 14000/-,,,,,,1627
2619,-,2017-05-19,,9625.0,againast delivery & 45 days pdc,,,,,,1628
2620,-,2017-05-19,,7094.0,online trf.towards black tube,,,,,,1629
2621,,,,17500.0,salary of Dec.2017,,,,,,1630
2622,PI0015,2017-05-23,"0088,",62808.0,ONLINE (pneumatic material),,,,,,1631
2623,,,,1057202.0,Salary for the month of April 2017 (All Staff),,,,,,1632
2624,,,,16410.0,salary for april 2017 (kamalakar kadam),,,,,,1633
2625,,,,5922.0,salary for april 2017 (Gajanan Zile),,,,,,1633
2626,-,2017-05-31,,25763.0,not more than 26000,,,,,,1634
2627,-,2017-05-31,,4609.0,canteen mateial,,,,,,1635
2628,1433/1434,2017-05-29,"0513,0183,",9817.0,bodge make components,,,,,,1636
2629,SEC-084,2017-06-01,,10343.0,ONLINE (B CLAMP),,,,,,1637
2630,,,,7000.0,cummins dispatch conveyor (Riyaz Mulani ),,,,,,1638
2631,-,2017-06-03,,4994.0,paid Against Guage.,,,,,,1639
2632,-,2017-06-07,,8500.0,towards VMC M/C SERVICING,,,,,,1640
2633,4,2017-06-05,,66737.0,30 DAYS PDC (BEARING & BUSH),,,,,,1641
2634,-,2017-06-09,,15333.0,Internet Charges For The Month Of May-17,,,,,,1642
2635,0371446245,2017-06-09,,14023.0,bill paid for 19 april to 18 may 2017,,,,,,1643
2636,-,2017-06-15,,39490.0,For the month of may 2017,,,,,,1644
2637,-,2017-06-15,"0201,",13500.0,,,,,,,1645
2638,,,,1072423.0,salary for may 2017 ( all staff),,,,,,1646
2639,,,,18420.0,salary for may 2017 (vasant bangal ),,,,,,1647
2640,,,,10157.0,salary for may 2017 (gajanan zile),,,,,,1647
2641,,,,19323.0,salary for may 2017 (popat kamthe),,,,,,1647
2642,-,2017-06-17,,6300.0,Transport Charges For Cummins Dispatch Skids,,,,,,1648
2643,01,2017-06-16,,9000.0,ONLINE,,,,,,1649
2644,,,,11494.0,salary diff for the month mar.& may 2017,,,,,,1650
2645,,,,20000.0,april salary 2017,,,,,,1651
2646,193,2017-06-17,"0241,",7316.0,material pur. (Online),,,,,,1652
2647,-,2017-06-19,,32440.0,not more than 40000/-,,,,,,1653
2648,-,2017-06-19,,6600.0,paid against flat 100*12,,,,,,1654
2649,-,2017-06-19,"0229,0230,",5695.0,30 days PDC,,,,,,1655
2650,-,2017-06-21,"0251,",13674.0,30 DAYS PDC,,,,,,1656
2651,-,2017-06-21,,6500.0,NOT MORE THAN 6500/-,,,,,,1657
2652,089/17-18,2017-06-22,,29377.0,30 days PDC Against Coupling,,,,,,1658
2653,-,2017-06-23,"0250,",7608.0,toggle clamp,,,,,,1659
2654,-,2017-06-23,,2000.0,Towards Visiting Cards,,,,,,1660
2655,-,2017-06-24,,54361.0,30 days pdc,,,,,,1661
2656,-,2017-06-24,,54361.0,30 days pdc,,,,,,1661
2657,-,2017-06-26,"0274,",19562.0,MS PIPE,,,,,,1662
2658,PI0020,2017-06-07,"0088,",7502.0,PNEUMATIC COMPONENTS,,,,,,1663
2659,MC 65,2017-06-06,"0088,",84649.0,PNEUMATIC COMPONENTS,,,,,,1663
2660,-,2017-06-28,,92969.0,ONLINE,,,,,,1664
2661,082/083,2017-06-13,"0096,0205,",151764.0,ONLINE,,,,,,1665
2662,-,2017-06-28,"0271,",108280.0,ONLINE,,,,,,1666
2663,PF/2406,,"0219,",16489.0,30 DAYS PDC,,,,,,1667
2664,352,2017-06-29,,11870.0,30 days pdc,,,,,,1668
2665,-,2017-07-01,,11667.0,not more than 12000/-,,,,,,1669
2666,-,2017-07-05,,5435.0,round pipe,,,,,,1670
2667,-,2017-07-05,,12728.0,pneumatic Fitting,,,,,,1671
2668,PI0029,2017-06-29,,14188.0,ONLINE,,,,,,1672
2669,-,2017-07-04,,22420.0,PAID AGHAINST BALL BEARING,,,,,,1673
2670,-,2017-07-04,,13404.0,NOT MORE THAN 14000,,,,,,1674
2671,-,2017-07-04,,28400.0,TYRES,,,,,,1675
2672,0212,2017-07-06,"0212,",16214.0,ONLINE,,,,,,1676
2673,10,2017-07-10,,296604.0,45 DAYS PDC,,,,,,1677
2674,002/17-18,2017-07-10,,9122.0,30 DAYS PDC,,,,,,1678
2675,-,2017-07-10,,2084.0,PAID AGAINST PIN,,,,,,1679
2676,-,2017-07-12,,826000.0,Cheque Bounce,,,,,,1680
2677,082,2017-06-13,"0205,",134640.0,ONLINE,,,,,,1681
2678,,,,1106571.0,SALARY FOR JUNE 2017 (ALL STAFF),,,,,,1682
2679,,,,14670.0,SALARY FOR JUNE 2017,,,,,,1683
2680,,,,9345.0,SALARY FOR THE MONTH OF JUNE 2017,,,,,,1684
2681,,,,18453.0,salary paid for the month of june 2017,,,,,,1685
2682,9,2017-07-14,,30000.0,paid against stanblasting,,,,,,1686
2683,0377250243,2017-06-19,,14568.0,mobile bill charges for the month of 19 may-18 jun 2017,,,,,,1687
2684,22095,2017-07-08,,4173.0,canteen material,,,,,,1688
2685,-,2017-07-14,,3370.0,material pur.,,,,,,1689
2686,004/17-18,2017-07-15,,34586.0,30 days pdc (sprockets),,,,,,1690
2687,,,,17500.0,consultancy charges for the month of jun.2017,,,,,,1691
2688,,,,21250.0,consultancy charges for the month of jun.2017,,,,,,1691
2689,-,2017-07-20,,15078.0,paid against welding torch,,,,,,1692
2690,-,2017-11-30,,15000.0,not more than 15000 Rs./-,,,,,,1693
2691,KT/17-18/INV/TPG40,2017-07-15,"0191,",129310.0,30 days pdc (GEAR BOX),,,,,,1694
2692,-,2017-08-26,,41179.0,paid against Consumble CHQ.RTN Against,,,,,,1695
2693,130,2017-07-12,,6557.0,30 days pdc (pipe),,,,,,1696
2694,,,,2490.0,salary diff.june -2017,,,,,,1697
2697,-,2017-07-20,,400000.0,plc system & bill Against,,,,,,1700
2698,-,2017-07-20,,435598.0,plc system & bill Against (REXEL INDIA PVT LTD.),,,,,,1700
2699,-,2017-07-20,,2256.0,plc system & bill Against (MAHARASHTRA LABOUR WELFARE BOARD ),,,,,,1700
2700,011,2017-07-11,,2071.0,PAID TOWARDS NAME PLATE,,,,,,1701
2701,00402/03/04/05,2017-07-15,,67287.0,hardware pur. (online amt trf.),,,,,,1702
2702,-,2017-06-21,,32238.0,NYLON MATERIAL PUR.,,,,,,1703
2703,-,2017-07-21,,400000.0,HYDROULIC ASSEMBLY,,,,,,1704
2704,-,2017-07-20,,35973.0,15 DAYS PDC (FLAT),,,,,,1705
2705,0057/0058,2017-07-22,"0341,0346,",36656.0,PAID AGAINST CONECTOR,,,,,,1706
2706,017 / 17-18,2017-07-22,"0342,",4731.0,TOWER LAMP,,,,,,1707
2707,1073558,2017-07-24,"0095,",1728000.0,paid against Servo Motor Gear,,,,,,1708
2708,-,2017-08-22,,223125.0,paid against Bill (saras engg.),,,,,,1709
2709,-,2017-08-22,,360547.0,paid against Bill (Rexel india pvt.ltd),,,,,,1709
2710,-,2017-08-25,,159906.0,cheque cancellad,,,,,,1710
2711,-,2017-07-26,,2534.0,PAID AGAINST VOLTMETER,,,,,,1711
2712,,2017-08-28,,39884.0,30 days pdc,,,,,,1712
2713,KT/17-18/INV/TPG46,2017-07-17,,129310.0,30 days pdc (Planetary Gear Box),,,,,,1713
2714,083,2017-07-29,,17124.0,DRILL BIT,,,,,,1714
2716,085/085,2017-08-22,"0094,",371822.0,30 days pdc,,,,,,1716
2717,-,2017-07-29,,14950.0,PULL CORD SWITCH,,,,,,1717
2718,22797,2017-07-29,,10904.0,canteen material,,,,,,1718
2719,-,2017-08-10,,20608.0,10 DAYS PDC,,,,,,1719
2720,-,2017-07-31,,23968.0,15 DAYS PDC (MS PIPE),,,,,,1720
2721,03566/17-18,2017-08-01,,4956.0,PL RC,,,,,,1721
2722,159,2017-07-01,,4450.0,CRANE CHARGES,,,,,,1722
2723,M-0469,2017-07-12,,124336.0,RUBBER CONVEYOR BELT,,,,,,1723
2724,-,2017-08-03,,2800.0,ROLLER,,,,,,1724
2725,2017-18/RL/PI/03,2017-08-02,,873200.0,PAID AGAINST ADVANCE  NMC  SIR,,,,,,1725
2726,,,,18000.0,EMI DEDUCTION FOR THE MONTH OF FEB - JUNE 2017,,,,,,1726
2727,-,2017-08-08,,24960.0,FEEDBACK CABLE,,,,,,1727
2728,-,2017-08-09,,50169.0,TEKNIC MAKE COMPONENTS (30 DAYS PDC ),,,,,,1728
2729,-,2017-08-09,,6471.0,V BELT,,,,,,1729
2730,-,2017-08-11,,3191.0,DIN RAIL (30 DAYS PDC),,,,,,1730
2731,-,2017-08-11,,6999.0,NOT MORE THAN 7000 RS./- (ELECTRICAL COMPONENTS),,,,,,1731
2732,-,2017-08-12,,12593.0,PAID AGAINST CHAIN HOIST,,,,,,1732
2733,0408,2017-08-11,,17984.0,PAID AGAINST WALL MOUNT,,,,,,1733
2734,SPI2487,2017-08-11,,86247.0,MS PARTS (45 DAYS PDC),,,,,,1734
2735,,2017-08-12,"0425,",10783.0,PAID ADVANCE,,,,,,1735
2736,2752,2017-08-17,,10620.0,DRUM PULLEY RUBBER LINING CODE,,,,,,1736
2737,,2017-08-21,,91136.0,30 DAYS PDC,,,,,,1737
2738,0016,2017-07-31,,12679.0,ONLINE,,,,,,1738
2739,-,2017-08-28,,81693.0,CONSUMABLE & HARDWARE (30 DAYS PDC),,,,,,1739
2740,,,,9693.0,salary paid for the month of july 2017,,,,,,1740
2741,,,,1987.0,salary paid for the month of july 2017,,,,,,1741
2742,,,,1235299.0,salary paid for the month of july (All employee),,,,,,1742
2743,-,2017-08-23,,12949.0,mobile bill charges for the month of 19 jun 2017- 18 JULY 2017,,,,,,1743
2744,-,2017-08-23,,2580.0,PAID TOWARDS VISITING CARDS,,,,,,1744
2745,00535/36/37/38,2017-08-23,,66498.0,TOWARDS HARDWARE PUR.,,,,,,1745
2746,-,2017-08-23,,35968.0,TOWARDS WALL MOUNT,,,,,,1746
2747,,,,10452.0,SALARY DIFF. FOR MAY-APRIL 2016,,,,,,1747
2748,174,2017-07-14,,5600.0,WATER CHARGES AS PER BILL,,,,,,1748
2749,735,2017-06-21,,5000.0,TRANSPORT CHARGES SAPL TO BHOSRI,,,,,,1749
2750,,,,7500.0,SALARY DIFF.FOR THE MONTH OF JAN/FEB/MARCH 2017,,,,,,1750
2751,-,2017-08-23,,22000.0,PUR.RAM 8 GB*4 FOR DESIGN DEPT,,,,,,1751
2752,1393,2017-07-12,,4500.0,TRANSPORT CHARGES FOR CUMMINS INDIA DISPATCH OF MATERIAL,,,,,,1752
2753,,,,100000.0,CONSULTANT CHARGES FOR DESIGN DEPT.,,,,,,1753
2754,,,,28025.0,consultant charges for the month of july 2017,,,,,,1754
2755,583,2017-08-23,,63283.0,cheque bounce,,,,,,1755
2756,,,,105500.0,emi for above period (employees mentioned as per list),-,,1,,,1756
2757,,,,30108.0,trf to PMC bank EMI for the month of nov/dec/jan/april,-,,1,,,1757
2758,-,2017-08-23,,13122.0,PP SHEET,,,,,,1758
2759,,,,10254.0,PMC BANK EMI FOR THE MONTH OF NOV./DEC 2016,-,,1,,,1759
2760,140,2017-08-26,,143510.0,30 DAYS PDC,,,,,,1760
2761,0087,2017-08-23,,46238.0,AGST.DELIVERY,,,,,,1761
2762,-,2017-10-12,,28974.0,cheque bounce,,,,,,1762
2763,-,2017-09-28,,123461.0,cheque bounce,,,,,,1763
2764,SPI2713,2017-08-22,,105916.0,45 DAYS PDC,,,,,,1764
2765,83,2017-08-30,,82359.0,SAND BLASTING LABOUR CHARGES,,,,,,1765
2766,377,2017-08-31,,5664.0,ONLINE,,,,,,1766
2767,-,2017-09-01,,31860.0,rubber lagging,,,,,,1767
2768,00571/572,2017-08-26,,9211.0,ONLINE,,,,,,1768
2769,34,2017-09-01,,43100.0,Paid Against MS Pipe,,,,,,1769
2770,011,2017-08-21,,5105.0,Alluminium Plate,,,,,,1770
2771,SPI2934/36/46/59/2760/2414,2017-09-04,"0522,",54264.0,45 DAYS PDC (LASER CUT),,,,,,1771
2772,MHP00003853581,2017-08-19,,12769.0,mobile bill charges for the month of 19 JULY 2017- 18 AUG 2017,,,,,,1772
2773,377,2017-08-30,,22656.0,VIBRATORY MOTORS,,,,,,1773
2774,-,2017-09-05,,378417.0,cheque bounce,,,,,,1774
2775,15/16,2017-08-24,,183374.0,45 DAYS PDC (BALL BEARING),,,,,,1775
2776,14,2017-08-30,,284728.0,45 DAYS PDC (BEARING HOUSE),,,,,,1776
2777,10023,2017-08-01,,14502.0,against delivery,,,,,,1777
2778,-,2017-09-11,,48643.0,Transport Charges,,,,,,1778
2779,91,2017-08-22,,17700.0,Paid Against valuation Charges,,,,,,1779
2780,SKASPL/17-18/G163,2017-09-07,,26609.0,30 days pdc,,,,,,1780
2781,514,2017-08-22,,16589.0,Belt Sway Switch,,,,,,1781
2782,SPI2958/35/3088/89/2981,2017-10-28,,147900.0,cheque bounce,,,,,,1782
2783,52,2017-09-06,,6207.0,30 days pdc (Plain Sheets ),,,,,,1783
2784,128,2017-09-14,,13480.0,against delivery,,,,,,1784
2785,-,2017-09-25,,16486.0,against delivery,,,,,,1785
2786,-,2017-09-15,,20000.0,30 days pdc (ms sheet),,,,,,1786
2787,-,2017-09-15,,2500.0,Not More Than Rs. 2500/-,,,,,,1787
2788,1000585,2017-09-08,,34740.0,15 DAYS PDC,,,,,,1788
2789,,,,34650.0,PMC BANK EMI FOR THE MONTH OF NOV./DEC 2016,-,,1,,,1789
2790,-,2017-09-20,,1416.0,Not More Than Rs. 1500/-,,,,,,1790
2793,-,2017-09-21,,55617.0,Electricity Charges,,,,,,1792
2794,-,2017-09-21,,48400.0,R.T.O. tax Vehicles,,,,,,1792
2795,154/55,2017-09-20,,25429.0,30 DAYS PDC,,,,,,1793
2796,-,2017-11-10,,371822.0,30 days pdc,,,,,,1794
2797,,,,1264935.0,salary paid for the month of Aug.2017 (all staff salary ),,,,,,1795
2798,,,,36875.0,consultant charges for the month of AUG.2017,,,,,,1796
2799,235,2017-09-22,,33644.0,ONLINE,,,,,,1797
2800,,,,10163.0,salary paid for the month of Aug.2017,,,,,,1798
2801,-,2017-10-02,,33484.0,8 Days Pdc,,,,,,1799
2802,-,2017-10-17,,135416.0,cheque bounce,,,,,,1800
2803,24,2017-09-25,,4302.0,canteen material,,,,,,1801
2804,-,2017-09-23,,21000.0,BOOKING AMT.FOR HONDA CITY (DNS SIR),,,,,,1802
2805,-,2017-09-26,,42858.0,DOOR FITTING,,,,,,1803
2806,INV/17-18/0127/28/29,2017-09-26,,5505.0,REPAIRING CHARGES,,,,,,1804
2807,-,2017-10-02,,2832.0,Not More Than Rs. 3000/-,,,,,,1805
2808,-,2017-10-03,,101167.0,ONLINE,,,,,,1806
2809,-,2017-10-03,,23600.0,30 DAYS PDC,,,,,,1807
2810,-,2017-10-04,,20522.0,Against Policy Renewal,,,,,,1808
2811,71/74/50,2017-11-06,,26714.0,30 days pdc,,,,,,1809
2812,-,2017-10-23,,17169.0,15 DAYS PDC,,,,,,1810
2813,23439/40,2017-09-12,,26858.0,ONLINE,,,,,,1811
2814,-,2017-10-09,,104587.0,cheque bounce,,,,,,1812
2815,-,2017-11-25,,88342.0,cheque bounce,,,,,,1813
2816,-,2017-10-12,,2381.0,Not More Than Rs. 3000/-,,,,,,1814
2817,-,2017-10-12,,164680.0,motors,,,,,,1815
2818,-,2017-10-13,,22764.0,against delivery,,,,,,1816
2819,,,,1645466.0,salary for the month of sep/oct/nov.2017 & bonus amt. (employee),,,,,,1817
2820,2565,2017-10-13,,8704.0,PU PAINT,,,,,,1818
2821,-,2017-10-13,,27802.0,DD (Sonal),,,,,,1819
2822,-,2017-10-30,,50000.0,15 DAYS PDC,,,,,,1820
2823,-,2017-10-24,,11904.0,against wheel,,,,,,1821
2824,-,2017-10-07,,33850.0,Electricity Charges,,,,,,1822
2825,00106,2017-10-14,,6356.0,against delivery,,,,,,1823
2826,-,2017-10-16,,11375.0,mobile bill charges for the month of 19 Aug. 2017- 18 Sept. 2017,,,,,,1824
2827,-,2017-11-10,,29511.0,Paid Against cheque bounce,,,,,,1825
2828,2659,2017-10-27,,3073.0,ONLINE,,,,,,1826
2829,-,2017-10-29,,38600.0,cheque bounce,,,,,,1827
2830,SPI3859Q,2017-11-13,,341542.0,25 DAYS PDC,,,,,,1828
2831,133/175,2017-11-01,,4084.0,against delivery,,,,,,1829
2832,565,2017-11-01,,33984.0,VIBRATORY MOTORS,,,,,,1830
2833,00106,2017-11-04,,11942.0,against delivery,,,,,,1831
2834,-,2017-11-07,,1728000.0,Paid Against Motor,,,,,,1832
2835,,,,1169771.0,salary paid for the month of Oct. 2017 (All employee),,,,,,1833
2836,-,2017-11-08,,43347.0,MS Pipe,,,,,,1834
2837,,,,20227.0,tci express (Courier Charges),-,,1,,,1835
2838,,,,10320.0,salary for oct.2017,,,,,,1836
2839,,,,5000.0,SALARY DIFF. FOR june-july 2017,,,,,,1837
2840,,,,26785.0,Legal Fees  For Sept.2017,,,,,,1838
2842,-,2017-11-09,,33021.0,ONLINE,,,,,,1840
2843,-,2017-11-09,,11313.0,ONLINE,,,,,,1841
2844,-,2017-11-09,,11561.0,mobile bill charges for the month of 19 sept. 2017- 18 Oct. 2017,,,,,,1842
2845,,,,15010.0,salary paid for the month of Oct.2017,,,,,,1843
2846,G240,2017-10-28,,74842.0,Towards T Angle,,,,,,1844
2847,-,2017-11-10,,36699.0,30 DAYS PDC,,,,,,1845
2848,SPI2342/3343/44,2017-11-09,,29800.0,against delivery,,,,,,1846
2849,SPI3473/72/74,2017-11-14,,28651.0,against delivery,,,,,,1847
2850,SPI/4325/16/4018/15/17,2017-12-28,,60946.0,45 DAYS PDC,,,,,,1848
2851,401,2017-11-11,,16540.0,against delivery,,,,,,1849
2852,,,,47110.0,Paid Against Salary Full & Final Settlement,,,,,,1850
2853,822,2017-11-12,,918665.0,paid against bill,,,,,,1851
2854,-,2017-11-13,,10000.0,paid against alluminium work,,,,,,1852
2855,,,,16347.0,salary diff.nov/dec.2016 & feb.2017,,,,,,1853
2856,p131117,2017-11-15,,7251.0,50% advance,,,,,,1854
2857,-,2017-11-15,,12000.0,against delivery,,,,,,1855
2858,SPI4206/39/07/05/04/,2017-12-15,,17619.0,45 DAYS PDC,,,,,,1856
2859,-,2017-11-16,,18440.0,paid against alluminium work,,,,,,1857
2860,,,,15000.0,Transport Charges m&m Nashik,-,,1,,,1858
2861,23576,2017-11-04,,27428.0,curtis,,,,,,1859
2862,10166,2017-11-21,,7251.0,against delivery,,,,,,1860
2863,-,2017-11-21,,4012.0,paid Against Perforated Sheet,,,,,,1861
2864,-,2017-12-21,,16638.0,30 days pdc (PMDC Motor),,,,,,1862
2865,-,2017-11-21,,15942.0,paid against tube,,,,,,1863
2866,-,2017-12-24,,25960.0,30 DAYS PDC,,,,,,1864
2867,-,2017-11-25,,3257.0,paid against SR JOBS,,,,,,1865
2868,1001637,2017-11-30,,77880.0,60 DAYS PDC,,,,,,1866
2869,-,2018-01-06,,23766.0,30 DAYS PDC,,,,,,1867
2870,376,2017-12-06,,47488.0,15 DAYS PDC,,,,,,1868
2871,SONAL14122017,2017-12-16,,109534.0,DD,,,,,,1869
2872,SONAL14122017,2017-12-16,,52960.0,Electricity Charges,,,,,,1869
2877,-,2017-12-16,,19700.0,ONLINE,,,,,,1874
2878,-,2017-12-16,,6976.0,paid against paint,,,,,,1875
2879,-,2017-12-18,,15000.0,raw  material pur.,,,,,,1876
2880,-,2017-12-18,,34274.0,material pur.,,,,,,1877
2881,18122017,2017-12-19,,75724.0,smc make components,,,,,,1878
2882,23736,2017-12-19,,41142.0,curtis,,,,,,1879
2883,TC-178/17-18,2017-12-19,,24957.0,30 DAYS PDC,,,,,,1880
2884,17-JL-9031,2017-12-19,,111869.01,BREAK COILS,,,,,,1881
2885,-,2017-12-22,,10030.0,paid against ADV,,,,,,1882
2886,,,,30000.0,SMC COURT  (LAXMAN SOMVANSHI),,,,,,1883
2887,-,2017-12-23,,29748.0,paid against paint,,,,,,1884
2888,-,2017-12-23,,9735.0,NC & QD THINNER,,,,,,1885
2889,SPI5186/87,2017-12-27,,31925.0,paid against laser cut,,,,,,1886
2890,,,,355248.0,salary paid for the month of Nov. 2017 ( employee),,,,,,1887
2891,,,,791411.0,salary paid for the month of Nov. 2017 ( employee),,,,,,1888
2892,,,,15010.0,salary paid for the month of NOV.2017,,,,,,1889
2893,,,,7146.0,salary paid for the month of Nov. 2017,,,,,,1890
2894,,,,80000.0,Car Downpayment 10% (Shinde Sir),,,,,,1891
2895,-,2017-12-30,,5900.0,Adv Magnet,,,,,,1892
2896,1491/1732,2018-01-03,,6860.0,cement,,,,,,1893
2897,,,,4800.0,salary diff.Nov-2017,,,,,,1894
2898,-,2018-01-08,,42000.0,PAID AGAINST WIRE CUTTING JOBS,,,,,,1895
2899,SPI5469/70,2018-01-06,,16928.0,material pur.,,,,,,1896
2900,-,2018-01-08,,4400.0,paid against alluminium work,,,,,,1897
2901,2180,2018-01-06,,3526.0,15 DAYS PDC,,,,,,1898
2902,B0090,2018-01-08,,22886.0,ONLINE,,,,,,1899
2903,PRO-3,2017-12-27,,16508.0,CALIBRATION & REPAIR CHARGES,,,,,,1900
2904,-,2018-01-09,,3456.0,TOWARDS PU PAINT,,,,,,1901
2905,-,2018-01-09,,33725.0,ONLINE,,,,,,1902
2906,2124,2018-01-06,,89987.0,paid against chairs,,,,,,1903
2907,-,2018-01-11,,11685.0,mobile bill charges for the month of 19 nov. 2017- 18 dec. 2017,,,,,,1904
2908,,,,41039.0,Transport Charges,-,,1,,,1905
2909,,,,6000.0,salary diff. for nov.2017,,,,,,1906
2910,-,2017-02-15,,33276.0,30 DAYS PDC,,,,,,1907
2911,-,2017-02-15,,44401.0,30 DAYS PDC,,,,,,1908
2912,SPL5650/51,2018-01-12,,46225.0,paid against bill,,,,,,1909
2913,-,2018-01-13,,23698.0,paid against paint,,,,,,1910
2914,036,2018-01-15,,1770.0,AGAINST SERVICE CALL,,,,,,1911
2915,,,,7000.0,Labour Charges For Washroom Repairing (Nagendra Kumar Pandey),-,,1,,,1912
2916,PF/1601,2018-01-16,,1835.0,30 DAYS PDC (B25*40 CHANNEL),,,,,,1913
2917,-,2018-01-17,,20736.0,paid against pu paint,,,,,,1914
2918,300,2018-01-10,,11000.0,Paid Towards MH 12 EM-2221 Repairing Charges,,,,,,1915
2919,-,2018-01-19,,11682.0,Paid Against TT Bearing,,,,,,1916
2920,-,2018-01-24,,49462.0,Speed Controller & Service Charges,,,,,,1917
2921,204,2018-01-24,,24957.0,30 DAYS PDC (PMC MOTOR),,,,,,1918
2922,-,2018-01-22,,212586.0,Towards Raw Material 50% Adv,,,,,,1919
2923,-,2018-01-23,,38140.0,Electricity Charges For The Month Of Jan.2018,,,,,,1920
2924,-,2018-01-23,,12886.0,LM SHAFT,,,,,,1921
2925,,,,64948.0,LEGAL FEES FOR OCT.&NOV.2017,,,,,,1922
2926,,,,1138631.0,salary paid for the month of DEC. 2017 ( employee),,,,,,1923
2927,,,,14720.0,salary paid for the month of DEC,,,,,,1924
