SalesId,SysDate,SysTime,SessionId,CompId,FinYearId,EnqId,CustomerId,CustomerName,RegdAddress,RegdCountry,RegdState,RegdPinNo,RegdContactNo,RegdFaxNo,WorkAddress,WorkCountry,WorkState,WorkPinNo,WorkContactNo,WorkFaxNo,MaterialDelAddress,MaterialDelCountry,MaterialDelState,MaterialDelPinNo,MaterialDelContactNo,MaterialDelFaxNo,ContactPerson,JuridictionCode,Commissionurate,TinVatNo,Email,EccNo,Divn,TinCstNo,ContactNo,Range,PanNo,TDSCode,Remark,MaterialDelCity,RegdCity,WorkCity
191,2014-03-29,2:18:26 PM,Sapl0005,1,1,0,A026,ARIHANT METAL,KATRAJ AMBEGAON ROAD DATTANAGAR,1,21,411046,-,-,KATRAJ AMBEGAON ROAD DATTANAGAR,1,21,411046,-,-,KATRAJ AMBEGAON ROAD DATTANAGAR,1,21,411046,-,-,MR. KHAN,-,-,27320351300,SDFG@SDF.COM,-,PUNE-IX,-,-,PUNE-III,AFIPJ2235F,-,,405,405,405
192,2020-08-08,9:19:27 AM,sapl0313,1,1,0,N003,NEEL METAL PRODUCTS LTD.,"NO. 601, HEMKUNT CHAMBERS, 89, NEHRU PLACE, NEW DELHI",1,10,110019,8220007523,-,"NO. 1,2,5 & 6, TVS INDUSTRIAL ESTATE, HARITA, HOSUR KRISHNAGIRI",1,31,635109,8220007523,-,"NO. 1,2,5 & 6, TVS INDUSTRIAL ESTATE, HARITA, HOSUR KRISHNAGIRI",1,31,635109,8220007523,-,MR. N.SATISH,-,CHENNAI III,33323363536,sathish.narashiman@jbm-group.com,AABCT9860DXM003,-,33AABCN6304Q1ZB,8220007523,HOSUR IIC,AABCT 9860 D,-,-,680,133,680
193,2014-04-29,11:06:00 AM,Sapl0005,1,2,0,A027,AUTOLINE INDUSTRIES LTD.,"(Plot No.5)Plot No.05,
Sector 11,(Tata Vendor Park), Sidcul, IIE,
Pantnagar,Rudrapur",1,34,263153,-,-,"(Plot No.5)Plot No.05,
Sector 11,(Tata Vendor Park), Sidcul, IIE,
Pantnagar,Rudrapur",1,34,263153,-,-,"(Plot No.5)Plot No.05,
Sector 11,(Tata Vendor Park), Sidcul, IIE,
Pantnagar,Rudrapur",1,34,263153,-,-,Gaurav.Bisht,-,-,-,gaurav.bisht@autolineind.com,-,-,05008105054C,9634093368,-,-,-,,679,679,679
194,2014-05-19,4:08:23 PM,Sapl0005,1,2,0,A028,AUTOCOMP CORPORATION PANSE PVT.LTD(P)-(PIMPRI),"Flat No.6, Runanubandh Apartments,Manas Lane Off. Bhandarkar Road,",1,21,411004,020-27130686,020-27138021,"3/3 F-II Block, Block3/3 F-II Block, Block MIDC Pimpri",1,21,410018,020-27130686,020-27138021,"3/3 F-II Block, Block3/3 F-II Block, Block MIDC Pimpri",1,21,410018,020-27130686,020-27138021,Mr. Yogesh Shirsat,-,-,27940527984V W.E.F. 01.04.2006,corporate@pansegroup.com,AAFCA6224NEM004,PUNE - III,27940527984C W.E.F. 01.04.2006,7387103990,II,-,-,,405,405,405
195,2014-06-06,10:37:35 AM,Sapl0005,1,2,0,F007,FJM CYLINDERS PVT. LTD.,"PLOT 360, SECTOR 3, IMT, BAWAL",1,13,123501,-,-,"PLOT 360, SECTOR 3, IMT, BAWAL",1,13,123501,-,-,"PLOT 360, SECTOR 3, IMT, BAWAL",1,13,123501,-,-,Tushar,-,-,-,purchase@fjmcylinders.com,AABCF6572CEM001,-,06072708690,-,-,AABCF6572C,-,,183,183,183
196,2014-10-28,9:34:43 AM,Sapl0005,1,2,0,J015,JBM AUTO SYSTEM PRIVATE LIMITED,"Ford Supplier Park S.P. Koil Post
Chengalpet Taluk,Kanchipuram District",1,31,382170,09999702774,-,"Plot No AV-13, Bol Industrial Estate, GIDC, Sanand-II,",1,12,382170,09999702774,-,"Plot No AV-13, Bol Industrial Estate, GIDC, Sanand-II,",1,12,382170,09999702774,-,Rohit Rakheja,-,-,-,rohit.rakheja@jbm.co.in,AAACK8997REM005,-,24074602075,09999702774,-,AAACK8997R,-,,142,543,142
197,2014-07-14,10:32:18 AM,Sapl0056,1,2,0,J016,JBM    AUTO SYSTEM  PRIVATE  LIMITED.,"No. 1, Ford Supplier Park, S. P. Koil Post, Chengalpet Taluka, Kanchipuram District,",1,31,603204,04467417777,04467417788,"No. 1, Ford Supplier Park, S. P. Koil Post, Chengalpet Taluka, Kanchipuram District,",1,31,603204,04467417777,04467417788,"No. 1, Ford Supplier Park, S. P. Koil Post, Chengalpet Taluka, Kanchipuram District,",1,31,603204,04467417777,04467417788,R. Anusha,-,CHENNAI - III,33671602648,corppurchase.bg6@jbm-group.com,AAACK899RXM001,TAMBARAM II,797097 DT. 28-09-98,9840916963,S. P. COIL RANGE,AAACK8997R,CHEK02266F,,687,687,687
198,2014-07-23,3:30:23 PM,Sapl0056,1,2,0,J017,"JBM AUTO LIMITED, PITHAMPUR","JBM Auto Limited, 601, Hemkunt Chambers, 89, Nehru Place, New Delhi - 110019.",1,10,110019,9958475174,01126427100,"JBM Auto Limited, Plot No. 157-E, Sector-3, Industrial Area, 454775 Pithampur, Distt. Dhar,",1,20,454775,9039005123,01126427100,"JBM Auto Limited, Plot No. 157-E, Sector-3, Industrial Area, 454775 Pithampur, Distt. Dhar,",1,20,454774,9039005123,01126427100,Mr. Amit Raghav,-,INDORE,23839049139,amit.raghav@jbm.co.in,AAACJ9630NEM010,JBMA-PITHAMPUR,23839049139,9039005123,V (PITHAMPUR),AAACJ9630N,BPLJ02802C,"ITEM CODE 00010 LONG RAIL C100 SECTION 24 MTR. LENGTH 6M X 4 NOS. ITEM CODE 00020 CROSS RAIL C100 SECTION, 15MTR. LENGTH 3M. ITEM CODE 00030 TROLLEY SET C100 SECTION RAILS.",689,133,689
199,2014-09-07,11:55:50 AM,Sapl0056,1,2,0,J018,"JBM AUTO SYSTEM PRIVATE LIMITED, ORAGADAM","NO. 1, FORD SUPPLIER PARK, S. P. KOIL POST, CHENGALPET TALUK, KANCHIPURAM DISTRICT, PIN - 603204, TAMIL NADU, INDIA.",1,31,603204,044-67417777,044 67417788,"PLOT NO. RNS-1, RENAULT NISSAN SUPPLIERS PARK, ORAGADAM, DISTRICT KANCHEEPURAM, PIN - 603109, TAMIL NADU, INDIA.",1,31,603109,044-67417777,044 67417788,"PLOT NO. RNS-1, RENAULT NISSAN SUPPLIERS PARK, ORAGADAM, DISTRICT KANCHEEPURAM, PIN - 603109, TAMIL NADU, INDIA.",1,31,603109,044-67417777,044 67417788,MS. R. ANUSHA,-,CHENNAI - IV,33671602648,corppurchase.bg6@jbm-group.com,AAACK8997REM002,POONAMALLEE,797097 DT. 28-09-98,9840916963,POONAMALLEE-V,AAACK8997R,CHEK02266F,VENDOR CODE : 102662,688,687,688
200,2014-09-19,5:34:49 PM,Sapl0056,1,2,0,S024,S. D. ENGINEERSTECH PVT. LTD.,"PLOT NO. A-8/10/1, VILLAGE NIGHOJE, MIDC CHAKAN PHASE - IV, TALUKA KHED, DIST. - PUNE,",1,21,410501,-,-,"S. D. ENGINEERSTECH PVT. LTD., PLOT NO. 177, SECTOR - 24, FARIDABAD, HARYANA 121005.",1,13,-,-,-,"S. D. ENGINEERSTECH PVT. LTD., PLOT NO. 177, SECTOR - 24, FARIDABAD, HARYANA 121005.",1,13,-,-,-,-,-,-,27445242265,sales@sdengineerstech.com,AAPCS1496QEM001,PUNE - V,27445242265,-,CHAKAN,-,-,-,169,690,169
201,2014-09-26,1:57:10 PM,Sapl0005,1,2,0,A029,AUTOLINE INDUSTRIES LTD. UNIT III,"Gat No. 613/2, Chakan,  Talegaon Road, Mahalunge, Tal. Khed",1,21,410501,-,-,"Gat No. 613/2, Chakan,  Talegaon Road, Mahalunge, Tal. Khed",1,21,410501,-,-,"Gat No. 613/2, Chakan,  Talegaon Road, Mahalunge, Tal. Khed",1,21,410501,-,-,Sujeet Chaskar,-,-,"27710410013V w, e. f. 01 10412006",sujeet.chaskar@autolineind.com,AABCA 4534 DXM 006,PUNE V,"27710410013C w, e. f. 01 10412006",-,Chakan Tal. Khed,-,-,,405,405,405
202,2014-12-11,10:04:34 AM,Sapl0005,1,2,0,S025,SRAP,PUNE,1,21,412205,-,-,PUNE,1,21,412205,-,-,PUNE,1,21,412205,-,-,MR. GBFD,-,-,-,GBFD@scrap.com,-,-,-,-,-,-,-,,405,405,405
203,2014-12-29,10:06:54 AM,Sapl0005,1,2,0,T015,TAL MANUFACTURING SOLUTIONS LIMITED,"Tata Motors Campus, Chinchwad",1,21,411033,20 66135652,-,"Tata Motors Campus, Chinchwad",1,21,411033,20 66135652,-,"Tata Motors Campus, Chinchwad",1,21,411033,20 66135652,-,Mr. Saurabh Bulakh,-,-,27160404059V w.e.f 01/04/06,saurabh.bulakh@tal.co.in,AABCT1342EXM002,PUNE - III NIGDI,27160404059C w.e.f.01/04/06,9881464030,I PIMPRI,-,-,,405,405,405
204,2016-12-28,5:00:16 PM,Sapl0005,1,2,0,M020,MAHINDRA CIE AUTOMOTIVE LIMITED,"STAMPINGS DIVISION PLOT No. 35A, IP-BUCHINELLY, M&M VENDOR PARK, Dist. Medak - 502220",1,46,502220,02114 - 255270,02114 - 255293,"STAMPINGS DIVISION PLOT No. 35A, IP-BUCHINELLY, M&M VENDOR PARK, Dist. Medak - 502220",1,46,502220,02114 - 255270,02114 - 255293,"STAMPINGS DIVISION PLOT No. 35A, IP-BUCHINELLY, M&M VENDOR PARK, Dist. Medak - 502220",1,46,502220,02114 - 255270,02114 - 255293,MR.ABHISHEK SINGH,-,HYDERABAD 1,36998481340,SINGH.ABHISHEK@MAHINDRACIE.COM,AABCM6632JEM010,HYDERABAD C,36998481340C,9949188026,ZAHEERADAB,AABCM6632J,-,,692,692,692
205,2015-01-05,11:19:33 AM,Sapl0005,1,2,0,N004,NEEL METAL PRODUCTS LTD.,"601,Hemkunt Chambers,89, Nehru Place,",1,10,110019,-,-,"SY.NO.92/1, SHIVARAPATTANA VILLAGE, MALUR TALUK, KOLAR 563130",1,17,563130,-,-,"SY.NO.92/1, SHIVARAPATTANA VILLAGE, MALUR TALUK, KOLAR 563130",1,17,563130,-,-,K.Lokesh kumar,-,BANGLORE-IV,-,lokesh.kumar@jbm.co.in,AABCN6304QEM008,HOSAKOTE,29440693902C,8884477086,MALUR,AABCN6304Q,-,,310,133,310
206,2017-08-14,10:27:33 AM,Sapl0005,1,2,0,N005,NEW HOLLAND FIAT (INDIA) PVT. LTD.,"PLOT NO. A-33, PHASE IV CHAKAN INDUSTRIAL AREA",1,21,410501,-,-,"PLOT NO. A-33, PHASE IV CHAKAN INDUSTRIAL AREA",1,21,410501,-,-,"PLOT NO. A-33, PHASE IV CHAKAN INDUSTRIAL AREA",1,21,410501,-,-,Mr. Devendra Pandey,-,-,27120335502V,devendrakumar.pandey@cnhind.com,AAACI3922QEM008,-,27120335502C,7767804461,-,AAACI3922QE,27AAACI3922Q1Z8,,405,405,405
207,2015-03-25,11:51:58 AM,Sapl0005,1,2,0,Y002,YASKAWA MOTOMAN,"YASKAWA ITALIA SRL STRADA DEL PORTONE, 75/A 10137 TORINO",4,41,10137,011 9005833,011 9005493,"YASKAWA ITALIA SRL STRADA DEL PORTONE, 75/A 10137 TORINO",4,41,10137,011 9005833,011 9005493,"YASKAWA ITALIA SRL STRADA DEL PORTONE, 75/A 10137 TORINO",4,41,10137,011 9005833,011 9005493,DONATO ABBATTISTA,-,-,-,Donato.Abbattista@yaskawa.eu.com,-,-,-,-,-,-,-,,693,693,693
208,2015-09-09,12:57:32 PM,Sapl0005,1,3,0,S026,SAKSHI ENTERPRISES,"5B/ 301, KALPATARU ESTATE, JAWALKAR NAGAR, PIMPLE GURAV, PUNE - 411027",1,21,411027,-,-,"5B/ 301, KALPATARU ESTATE, JAWALKAR NAGAR, PIMPLE GURAV, PUNE - 411027",1,21,411027,-,-,"5B/ 301, KALPATARU ESTATE, JAWALKAR NAGAR, PIMPLE GURAV, PUNE - 411027",1,21,411027,-,-,Mr. Kakade,-,-,27061088740V,kakade01@yahoo.com,BDBPK0436MEM001,-,27061088740C,-,-,-,-,,405,405,405
209,2015-10-27,5:02:19 PM,Sapl0005,1,3,0,A030,"AUTOMOTIVE STAMPINGS AND ASSEMBLIES LTD.,","Gat No.427, Medankarwadi, Chakan, Tal. Khed Pune-410501",1,21,410501,02113-281800,02113-281800,"Gat No.427, Medankarwadi, Chakan, Tal. Khed Pune-410501",1,21,410501,02113-281800,02113-281800,"Gat No.427, Medankarwadi, Chakan, Tal. Khed Pune-410501",1,21,410501,02113-281800,02113-281800,Shadul Shaikh,-,PUNR-IV,27980410010V,Shadul.Shaikh@autostampings.com,AAACJ2116MXM003,-,27980410010C,7507263821,KURALI,AAACJ2116M,-,,405,405,405
210,2015-09-09,1:03:57 PM,Sapl0005,1,3,0,U002,UNIQUE PRESSING UNIT-III,"PLOT NO. G-18/1 NIGHOJE, CHAKAN INDUSTRIAL AREA, PUNE-410501",1,21,410501,91045,-,"PLOT NO. G-18/1 NIGHOJE, CHAKAN INDUSTRIAL AREA, PUNE -410501",1,21,410501,91045,-,"PLOT NO. G-18/1 NIGHOJE, CHAKAN INDUSTRIAL AREA, PUNE-410501",1,21,410501,91045,-,ABC,-,PUNE-II,27190544062V,ABC@UNIQUE.COM,AABFU7887NEM004,CHAKAN I,-,-,CHAKAN II,-,-,,405,405,405
211,2015-10-02,11:43:12 AM,Sapl0005,1,3,0,V006,VIDHYUT CONTROL (I) PVT LTD,"D-12 & 13, SECTOR 17 KAVI NAGAR INDUSTRIAL AREA GAZIABAD(UP) 201002",1,34,201002,0120-4261050,0120-4261053,"D-12 & 13, SECTOR 17 KAVI NAGAR INDUSTRIAL AREA GAZIABAD(UP) 201002",1,34,201002,0120-4261051,0120-4261053,"D-12 & 13, SECTOR 17 KAVI NAGAR INDUSTRIAL AREA GAZIABAD(UP) 201002",1,34,201002,0120-4261052,0120-4261053,Mohit Khatri,-,-,09190501020,vciplpurchase@gmail.com,AAACV4403BXM001,I GHAZIABAD (UP),09190501020C,9968939314,III GHAZIABAD (UP),-,-,,611,611,611
212,2015-10-02,12:30:15 PM,Sapl0005,1,3,0,M021,MAHINDRA HEAVY ENGINES PRIVATE LIMITED,"PLOT NO. A-1/1, CHAKAN INDUSTRIAL AREA, PHASE -IV, VILLAGE - NIGOJE, CHAKAN, TAL. KHED, DIST PUNE",1,21,410501,02228849647,-,"PLOT NO. A-1/1, CHAKAN INDUSTRIAL AREA, PHASE -IV, VILLAGE - NIGOJE, CHAKAN, TAL. KHED, DIST PUNE",1,21,410501,02228849647,-,"PLOT NO. A-1/1, CHAKAN INDUSTRIAL AREA, PHASE -IV, VILLAGE - NIGOJE, CHAKAN, TAL. KHED, DIST PUNE",1,21,410501,02228849647,-,MR. MAHENDRA PARATE,-,PUNE-I,27280654544V,PARTE.MAHENDRA@mahindra.com,AAFCM0476NXM002,PUNE-V,27280654544C,022- 28849647,CHAKAN,AAFCM0476N,-,-,405,405,405
213,2015-10-27,4:59:40 PM,Sapl0005,1,3,0,A031,"AUTOMOTIVE STAMPINGS AND ASSEMBLIES LTD., PANTNAGAR","Plot No 71, Sector 11, Integrated Ind Es Dist. US Nagar,Pantnagar-263153",1,34,263153,-,-,"Plot No 71, Sector 11, Integrated Ind Es Dist. US Nagar,Pantnagar-263153",1,34,263153,-,-,"Plot No 71, Sector 11, Integrated Ind Es Dist. US Nagar,Pantnagar-263153",1,34,263153,-,-,Shadul.Shaikh,-,UTTARANCHAL,05006850747,Shadul.Shaikh@autostampings.com,AAACJ2116MXM005,-,RU 5045836,-,RUDRAPUR,AAACJ2116M,-,,679,679,679
214,2015-12-01,2:18:55 PM,Sapl0005,1,3,0,N006,N P ENGINEERING SERVICES,"F-105, Selvam Industrial Estate,Prashanthnagar road, (near KHB colony bus stop),Off Magadi Rd. Vijayanagar-North,",1,17,560 079,94480 48998,-,"F-105, Selvam Industrial Estate,Prashanthnagar road, (near KHB colony bus stop),Off Magadi Rd. Vijayanagar-North,",1,17,560 079,23286888,-,"Peenya Indl. Area, near NTTF, Peenya 4th
phase BENGALOORU-560058",1,17,560058,23286888,-,Mr. Rayabagi,-,-,-,npenggservices@yahoo.com,-,-,29021207554,8722248998,-,AFKPR9647D,-,,293,293,293
215,2015-12-14,2:34:48 PM,Sapl0005,1,3,415,N007,NIT,"SURSTKAL, MANLORE",1,17,-,-,-,"SURSTKAL, MANLORE",1,17,-,-,-,"SURSTKAL, MANLORE",1,17,-,-,-,-,-,-,-,prajyot@synergytechs.com,-,-,-,-,-,-,-,-,293,293,293
216,2015-12-16,5:16:57 PM,Sapl0005,1,3,0,M022,MIRHAE ENGINEERING INDIA PVT LTD,"S.No.79, Besides ICD Dighi, Pune Alandi Road, Pune-411015.",1,21,411015,-,-,"S.No.79, Besides ICD Dighi, Pune Alandi Road, Pune-411015.",1,21,411015,-,-,"S.No.79, Besides ICD Dighi, Pune Alandi Road, Pune-411015.",1,21,411015,-,-,Iqbal S Sayyad,-,PUNE-II,27601135973V,iqbal.s@mirhaeindia.com,AAJCM8282GEM001,DIVISION-I (BHOSARI-I),27601135973C,8554983599,RANGE-IV (BHOSARI-II),AAJCM8282G,-,-,405,405,405
217,2017-10-11,3:53:43 PM,Sapl0005,1,3,0,A032,AUTOCOMP CORPORATION PANSE PVT. LTD- (MOSHI-I),"Gat No. 219, Village Boradwadi Dehu-Alandi Road Moshi, Pune-412 114",1,21,412 114,02027130686,02027138021,"Gat No. 219, Village Boradwadi Dehu-Alandi Road Moshi, Pune-412 114",1,21,412 114,02027130686,02027138021,"Gat No. 219, Village Boradwadi Dehu-Alandi Road Moshi, Pune-412 114",1,21,412 114,02027130686,02027138021,Yogesh shirsat,-,-,27940527984V,papl1@pansegroup.com,AAFCA6224NEM005,PUNE III,27940527984C,-,PIMPRI-RANGE II,-,27AAFCA6224N1ZG,,405,405,405
218,2016-01-04,9:22:22 AM,Sapl0005,1,3,0,C013,CONSULTECH ENGINEERS PVT. LTD.,"S. No.78, Dangat Industrial Estate, Shivne, 411023.",1,21,411023,20 25290437,-,"S. No.78, Dangat Industrial Estate, Shivne, 411023.",1,21,411023,20 25290437,-,"S. No.78, Dangat Industrial Estate, Shivne, 411023.",1,21,411023,20 25290437,-,J.V. Ingale,-,-,27380017781 V w.e.f.01/04/2006,jvi@consultechindia.com,AABCC5363JXM001,PUNE III,27380017781 C w.e.f.01/04/2006,9890013871,K-I (Kothrud),-,-,,405,405,405
219,2016-01-09,1:01:31 PM,Sapl0005,1,3,0,M023,MILLENIUM INDUSTRIES,MI,1,21,-,-,-,MI,1,21,-,-,-,MI,1,21,-,-,-,-,-,-,-,millennium4059@gmail.com,-,-,-,-,-,-,-,,405,405,405
220,2017-10-26,4:44:36 PM,Sapl0005,1,3,0,A033,AUTOCOMP CORPORATION PANSE PVT.LTD - CHENNAI,"Flat No.6, Runanubandh Apartments,Manas Lane Off. Bhandarkar Road,Pune 411004",1,21,411004,-,-,"C/O TVS LOGISTICS SERVICES LTD No.136,B BlOCK,VAIPUR, NEAR ERAIYUR VILL. VILLAGE,MATHUR P.O., STATE - TAMILNADU-602105",1,31,602105,-,-,"C/O TVS LOGISTICS SERVICES LTD No.136,B BlOCK,VAIPUR, NEAR ERAIYUR VILL. VILLAGE,MATHUR P.O., STATE - TAMILNADU-602105",1,31,602105,-,-,Mr. Yogesh Shirsat,-,-,33446271239,papl1.purchase@pansegroup.com,AAFCA6224NEM008,OONAMALLEED,33AAFCA6224N1ZN,-,POONAMALLEE,PNEA07949E,33AAFCA6224N1ZN,1135473 DTD 11.12.2014,537,405,537
221,2016-03-31,12:06:57 PM,Sapl0005,1,3,0,S027,"SAKSHI ENTERPRISES, CHAKAN","Plot No. G-68, MIDC Kuruli, Phase III, 
Behind Mercedes Benz, Chakan, Tal- Khed
Pin No 410501",1,21,410501,-,-,"Plot No. G-68, MIDC Kuruli, Phase III, 
Behind Mercedes Benz, Chakan, Tal- Khed
Pin No 410501",1,21,410501,-,-,"Plot No. G-68, MIDC Kuruli, Phase III, 
Behind Mercedes Benz, Chakan, Tal- Khed
Pin No 410501",1,21,410501,-,-,Mr. Kakade,-,-,27061088740V,info@sakshiindia.co.in,BDBPK0436MEM001,-,27061088740C,-,-,-,-,-,405,405,405
222,2016-05-07,4:07:16 PM,Sapl0005,1,4,0,S028,SONAL ENTERPRISES,"S.NO.54/8, NEAR SHIV GORAKSHA MATH, NEXT TO SUN-BRIGHT SCHOOL, AMBEGAON(BK)",1,21,411046,-,-,"S.NO.54/8, NEAR SHIV GORAKSHA MATH, NEXT TO SUN-BRIGHT SCHOOL, AMBEGAON(BK)",1,21,411046,-,-,"S.NO.54/8, NEAR SHIV GORAKSHA MATH, NEXT TO SUN-BRIGHT SCHOOL, AMBEGAON(BK)",1,21,411046,-,-,Mr. Babar,-,-,-,sonal@gmail.com,-,-,-,-,-,-,-,,405,405,405
223,2016-08-19,4:37:33 PM,Sapl0005,1,4,0,K008,KLT AUTOMOTIVE & TUBULAR PRODUCTS LTD.,"TAAL - Halol Plant Plot No.2014, Opp. Ploy Set, GIDC Halol, Dist. Panchmahal 389351",1,12,389351,07878240005,02676-220741,"TAAL - Halol Plant Plot No.2014, Opp. Ploy Set, GIDC Halol, Dist. Panchmahal 389351",1,12,389351,9328214747,02676-220741,"TAAL - Halol Plant Plot No.2014, Opp. Ploy Set, GIDC Halol, Dist. Panchmahal 389351",1,12,389351,-,02676-220741,Jaydeep Vora,-,HALOL,1711008777,project.halol@kltgroup.net,AAACT3895RXM002,V,99942501,7878240005,V,-,-,,157,157,157
224,2018-08-31,5:10:10 PM,Sapl0005,1,4,0,A034,AUTOLINE INDUSTRIES LTD. (DHARWAD),"Plot No.180D A, Belur Industrial Area, Dharwad 580011,",1,17,580011,-,-,"Plot No.180D A, Belur Industrial Area, Dharwad 580011,",1,17,580011,-,-,"Plot No.180D A, Belur Industrial Area, Dharwad 580011,",1,17,580011,-,-,pravin.shinde,-,-,-,pravin.shinde@autolineind.com,AABCA4534DEM009,-,29AABCA4534D1Z0,29100699230,-,-,-,,304,304,304
225,2013-07-04,10:08:15 AM,Sapl0005,1,1,103,G016,GLORIA ENGINEERING COMPANY,"GAT NO.1326, SHELARWASTI,DEHU ALANDI ROAD.",1,21,412 114,-,-,"GAT NO.1326, SHELARWASTI,DEHU ALANDI ROAD.",1,21,412 114,-,-,"GAT NO.1326, SHELARWASTI,DEHU ALANDI ROAD.",1,21,412 114,-,-,S.K.Kadam,-,PUNE - I,27260000969V,purchase@gloriagroup.co.in,AACFG5559LXM004,PUNE - II,27260000969C,-,-,-,-,,405,405,405
226,2016-09-14,9:26:33 AM,Sapl0005,1,4,0,C014,CUMMINS INDIA LIMITED (DISTRIBUTION BUSINESS UNIT),"CSS_DBU_017
Cummins India Office Campus:Tower A,
3rd Floor, Survey No. 21:
Pune 411045",1,21,411045,(877) 3774357,-,"CSS_DBU_017
Cummins India Office Campus:Tower A,
3rd Floor, Survey No. 21:
Pune",1,21,411045,(877) 3774357,-,"IDM_ CIL
DBU_017 Phaltan
Plot No. A-1:MIDC,
Suravadi,:Phaltan-Lonand Road Satara 415552",1,21,415552,(877) 3774357,-,Dipak Harpude,-,-,-,Dipak.Harpude@cummins.com,-,-,-,-,-,-,-,,409,405,405
227,2017-10-26,4:56:03 PM,Sapl0005,1,4,0,C015,"CUMMINS TECHNOLOGIES INDIA PVT. LTD., PHALTAN","SEZ Unit:Plot No. B3/1, PHP/IEBU (MEGASITE Phaltan),Village Surwadi Nandal-, Taluka Phaltan,",1,21,415522,(877) 3774357,-,"SEZ Unit:Plot No. B3/1, PHP/IEBU (MEGASITE Phaltan),Village Surwadi Nandal-, Taluka Phaltan,",1,21,415522,(877) 3774357,-,"SEZ Unit:Plot No. B3/1, PHP/IEBU (MEGASITE Phaltan),Village Surwadi Nandal-, Taluka Phaltan,",1,21,415522,(877) 3774357,-,Ramchandra B Nimbalkar,-,-,27080711399V  Dt. 27.05.2009,ramchandra.b.nimbalkar@cummins.com,-,-,27AABCT2018B8ZR,9922932785,27080711399c  Dt. 27.05.2009,-,27AABCT2018B8ZR,,409,409,409
228,2016-09-19,9:17:09 AM,Sapl0005,1,4,0,N008,NEEL METAL PRODUCT LIMITED,"601, Hemkunt Chambers,
89, Nehru Place,",1,10,110019,0124-4032011,01242370987,"Sector-36, Mohmmedpur Jharsa 122001 Gurgaon",1,10,122001,0124-4032011,01242370987,"Sector-36, Mohmmedpur Jharsa 122001 Gurgaon INDIA",1,10,122001,0124-4032011,01242370987,Dinesh Kumar,-,GURGAON-I,-,Dinesh.Kumar-NMPL@Jbm.co.in,AABCN6304QXM001,"DIV-III, GURGAON",06281921856,9999189678,RANGE-XIV GURGAON,AABCN6304Q,-,,131,133,131
229,2016-12-31,6:39:44 PM,sapl0005,1,4,0,M024,MAHINDRA & MAHINDRA LTD.,"Gateway Building, Near Gateway Of India.Apollo Bunder Mumbai -400039",1,21,400039,08451 - 284269,-,"T Junction, Zaheerabad-502220",1,46,502220,08451 - 284269,-,"T Junction, Zaheerabad-502220 Telangana",1,46,502220,08451 - 284269,-,M.B.K.MOHAN,-,-,28050166372,krishnamohan.mb@mahindra.com,AAACM3025EXM004,-,BGT/02/01/2946/83-84,09000361989,-,-,-,,692,398,692
230,2016-12-31,6:43:22 PM,sapl0005,1,4,0,M025,MUNGI ENGINEERS PVT LTD,"SURVEY NO 191, MOGDAMPALLY ROAD, MEDAK ZAHEERABAD 502220",1,46,502220,-,-,"SURVEY NO 191, MOGDAMPALLY ROAD, MEDAK ZAHEERABAD 502220",1,46,502220,-,-,"SURVEY NO 191, MOGDAMPALLY ROAD, MEDAK ZAHEERABAD 502220",1,46,502220,-,-,Mr.Mohmad Ali,-,-,36765566902,CV@BVCB.COM,AAECM0828MEM010,-,36765566902,9000362188,-,AAECM0828M,-,,692,692,692
231,2016-10-26,8:43:05 AM,Sapl0005,1,4,0,C016,CUMMINS GENERATOR TECHNOLOGIES INDIA PVT LIMITED,"Cummins India Office Campus, Tower A, 6th Floor, Survey No. 21,Balewadi, Pune 4110145,",1,21,4110145,-,-,"IG1-LOC-G6:IG1-LOC-G6
Cummins Generator Technologies India
Private Limited.:G-06, Ranjangaon
MIDC,:Tal - Shirur,
412220",1,21,412220,-,-,"IG1-LOC-G6:IG1-LOC-G6
Cummins Generator Technologies India
Private Limited.:G-06, Ranjangaon
MIDC,:Tal - Shirur,
412220",1,21,412220,-,-,Lovepreet Gumber,-,-,27050410667V dated 01.04.2006,ns818@cummins.com,AABCC1533EST003,-,27050410667C dated 01.04.2006,-,-,AABCC1533E,-,,405,405,405
232,2016-11-25,4:26:05 PM,Sapl0005,1,4,0,C017,CUMMINS TECHNOLOGIES INDIA PRIVATE LIMITED,"Cummins Technologies India Private
Limited:Cummins India Office
Campus:Tower A, 2nd, 4th and 8th Floor,
Pune
Maharashtra 411045
India",1,21,411045,-,-,"Cummins Technologies India Private
Limited:Cummins India Office
Campus:Tower A, 2nd, 4th and 8th Floor,
Pune
Maharashtra 411045
India",1,21,411045,-,-,"Cummins Technologies India Pvt Ltd
(Division Cummins Emission Solutions):Plot
No-A-1, MIDC:Suravadi
Satara
Maharashtra 415552
India",1,21,415552,-,-,Ajay V Khandekar,-,-,-,ajay.v.khandekar@cummins.com,-,-,-,09850892918,-,-,-,,405,405,405
