Id,MId,SessionId,CompId,FinYearId,ItemCode,Description,Qty
371,54,Sapl0005,1,1,501768621,SHIM PACK-(SP50-1)FOR-2063,11.0
372,54,Sapl0005,1,1,501768621,SHIM PACK-(SP50-17)FOR-2063,22.0
373,54,Sapl0005,1,1,501768621,SHIM PACK-(SP50-1)FOR-2064,5.0
374,54,Sapl0005,1,1,501768621,SHIM PACK-(SP50-17)FOR-2064,8.0
375,54,Sapl0005,1,1,501768621,SHIM PACK-(SP50-1)FOR-2215,4.0
376,54,Sapl0005,1,1,501768621,SHIM PACK-(SP50-17)FOR-2215,10.0
377,55,Sapl0005,1,1,501768718,SHIM PACK -(SP50-32)_FOR-4510,10.0
378,55,Sapl0005,1,1,501768718,SHIM PACK -(SP50-33)_FOR-4510,6.0
379,55,Sapl0005,1,1,501768718,SHIM PACK -(SP50-36)_FOR-4510,10.0
380,55,Sapl0005,1,1,501767203,SHIM PACK-(SP50-32) SO-266,4.0
381,55,Sapl0005,1,1,501767203,SHIM PACK-(SP50-36) SO-266,2.0
382,55,Sapl0005,1,1,501767203,SHIM PACK-(SP50-33) SO-266,2.0
383,56,Sapl0005,1,1,1,LONG RAIL C63(6 MTR X 2 NOS = 12 MTR),12.0
384,57,Sapl0005,1,1,1,LONG RAIL C63(6MTR X 2NOS = 12 MTR),12.0
385,0,Sapl0005,1,1,1,BREAK COIL,4.0
386,58,Sapl0005,1,1,1,BREAK COIL,4.0
387,59,Sapl0005,1,1,TRJ13F483-110,Front  Wall Assly U110 - 13F483,1.0
388,59,Sapl0005,1,1,TRJ13F483-130,Front  Wall Assly U130 - 13F483,1.0
389,59,Sapl0005,1,1,TRJ13F483-150,Front  Wall Assly U150 - 13F483,1.0
390,59,Sapl0005,1,1,TRJ13F483-170-180,Front  Wall Assly U170/180 - 13F483,2.0
391,59,Sapl0005,1,1,TRJ13F483-190,Front  Wall Assly U190 - 13F483,1.0
392,59,Sapl0005,1,1,TRJ13F483-210,Front  Wall Assly U210 - 13F483,1.0
393,59,Sapl0005,1,1,TRJ13F483-230-240,Front  Wall Assly U230/240 - 13F483,2.0
394,59,Sapl0005,1,1,TRJ13F483-250,Front  Wall Assly U250 - 13F483,1.0
395,59,Sapl0005,1,1,TRJ13F483-270,Front  Wall Assly U270 - 13F483,1.0
396,59,Sapl0005,1,1,TRJ13F483-290,Front  Wall Assly U290 - 13F483,1.0
397,59,Sapl0005,1,1,TRJ13F483-310-320,Front  Wall Assly U310/320 - 13F483,2.0
398,59,Sapl0005,1,1,TRJ13F483-330,Front  Wall Assly U330 - 13F483,1.0
399,60,Sapl0005,1,1,501773519,5102BS27/28-BRACKET,2.0
400,60,Sapl0005,1,1,501773519,5102BF0301-132,1.0
401,61,Sapl0005,1,1,10,TR-TDS5-005401M L-RAISER AAB401M,5.0
402,62,Sapl0005,1,1,501774680,RISER-(SP16-300)_FOR-(ECR-01),8.0
403,62,Sapl0005,1,1,501774680,SHIM PACK-(SP50-36)_FOR-( ECR-01 ),50.0
404,62,Sapl0005,1,1,501774680,SHIM PACK-(SP50-33)_FOR- ( ECR-01 ),50.0
405,0,Sapl0005,1,1,1,Long Rails,8.0
406,0,Sapl0005,1,1,2,Cross Rail,2.0
407,0,Sapl0005,1,1,3,Trolley Set,1.0
408,0,Sapl0005,1,1,1,Long Rails,8.0
409,0,Sapl0005,1,1,2,Cross Rail,2.0
410,0,Sapl0005,1,1,3,Trolley Set,1.0
411,63,Sapl0005,1,1,1,Long Rails,8.0
412,63,Sapl0005,1,1,2,Cross Rail,2.0
413,63,Sapl0005,1,1,3,Trolley Set,1.0
414,64,Sapl0005,1,1,4817,"Reverce Phase Protector ( Code
No.8030001011000200 ) for Synergytech Hoist",2.0
415,64,Sapl0005,1,1,4818,"Transformer of Input 415 V,Output 24,V/25 VA for LIFTO Hoist",2.0
416,65,Sapl0005,1,1,10,"SLAT CONVEYOR USING EXISTING STRUCTURE, EXISTING MECHANICAL ACCESSORIES, EXISTING MOTOR , EXISTING CONTROL PANEL WITH NEW ELECTRICAL ACCESSORIES (VFD, HMI, EMERGENCY STOPPERS ETC.)",1.0
417,65,Sapl0005,1,1,20,"SLAT CONVEYOR USING EXISTING STRUCTURE, EXISTING MECHANICAL ACCESSORIES, NEW MOTOR , NEW CONTROL PANEL WITH NEW ELECTRICAL ACCESSORIES (VFD, HMI, EMERGENCY STOPPERS ETC.)",1.0
418,65,Sapl0005,1,1,30,SHIFTING THE JIG BOOMS FOR ENGINE LOADING FROM PRESENT LOCATION TO POWER PACK S/A,1.0
419,65,Sapl0005,1,1,40,ADDITION OF ONE MORE AIR BALANCER IR MAKE 60KG CAPACITY WITH NEW CROSS RAIL 3M IR MAKE ON EXTENDED GANTRY WITH TACKLE IN PP S/A AREA,1.0
420,65,Sapl0005,1,1,50,CHANGING EMS LOGIC TO SUIT NEW PROPOSAL OF REAR SUSPENSION HANDLING,1.0
421,65,Sapl0005,1,1,60,EXTENSION OF GANTRY STRUCTURE FOR GB DOCKING ARRANGEMENT BY EXTENDING THE EXISTING GANTRY LENGTH FROM 4M TO 7M IN PP S/A AREA,1.0
422,65,Sapl0005,1,1,70,UNDERGUARDIAN FOR EMS AREA (SAFETY DOOR SLIDING ARRANGEMENT),1.0
423,65,Sapl0005,1,1,80,ADDITION OF ONE ELECTRIC JIG BOOM WITH LIFTING ARRANGEMENT FOR 75KG LOAD FOR REAR SUSPENSION S/A,1.0
424,65,Sapl0005,1,1,90,REAR SUSPENSION S/A STORAGE STAND AT REAR SUSPENSION AREA (AS PER LAYOUT),1.0
425,65,Sapl0005,1,1,100,RE-ARRANGEMENT OF EXISTING HYDRAULIC PRESSES AND RELEVENT MATERIAL AT REAR SUSPENSION AREA AND POWER PACK ASSEMBLY AREA (AS PER LAYOUT),1.0
426,65,Sapl0005,1,1,110,NEW SLIDING FENCING DOORS IN REAR SUSPENSION AREA AND POWER PACK ASSEMBLY AREA (AS PER LAYOUT),1.0
427,65,Sapl0005,1,1,120,EXTENSION OF ELECTRIC HOIST STRUCTURE,1.0
428,9,Sapl0005,1,1,N36CROSSRAIL,"Cross rail 6 mtrs, With its accessories.",2.0
429,9,Sapl0005,1,1,N77CPAINT600205,"Electrical Control Panel and Cabling - Electrical Control Panel, All electrical cabling as per NFPA Standard Application-Engine & Alternator mounting station 500 Kgs. Section 150mm",1.0
430,66,Sapl0005,1,1,10,TRJ13F467/464-110 BSO BWF U110 (LH+RH) 13F467-464,2.0
431,66,Sapl0005,1,1,20,TRJ13F467/464-120-BSO BWF U120 (LH+RH) 13F467-464,2.0
432,66,Sapl0005,1,1,30,TRJ13F467/464-130-BSO BWF U130 (LH+RH) 13F467-464,2.0
433,66,Sapl0005,1,1,40,TRJ13F467/464-140- BSO BWF U140 (LH+RH) 13F467-464,2.0
434,66,Sapl0005,1,1,50,TRJ13F467/464-150-BSO BWF U150 (LH+RH) 13F467-464,2.0
435,66,Sapl0005,1,1,60,TRJ13F467/464-160-BSO BWF U160 (LH+RH) 13F467-464,2.0
436,66,Sapl0005,1,1,70,TRJ13F467/464-190-BSO BWF U190 (LH+RH) 13F467-464,2.0
437,66,Sapl0005,1,1,80,TRJ13F467/464-200- BSO BWF U200 (LH+RH) 13F467-464,2.0
438,66,Sapl0005,1,1,90,TRJ13F467/464-220-BSO BWF U220 (LH+RH) 13F467-464,2.0
439,66,Sapl0005,1,1,100,TRJ13F467/464-240-BSO BWF U240 (LH+RH) 13F467-464,2.0
440,66,Sapl0005,1,1,110,TRJ13F467/464-250-BSO BWF U250 (LH+RH) 13F467-464,2.0
441,66,Sapl0005,1,1,120,TRJ13F467/464-260-BSO BWF U260 (LH+RH) 13F467-464,2.0
442,66,Sapl0005,1,1,130,TRJ13F467/464-270-BSO BWF U270 (LH+RH) 13F467-464,2.0
443,67,Sapl0005,1,1,10,TRJ13F465/462-170-BSI BWF U170 (LH+RH) 13F465-462,2.0
444,67,Sapl0005,1,1,20,TRJ13F465/462-180-BSI BWF U180 (LH+RH) 13F465-462,2.0
445,67,Sapl0005,1,1,30,TRJ13F465/462-210-BSI BWF U210 (LH+RH) 13F465-462,2.0
446,67,Sapl0005,1,1,40,TRJ13F465/462-230-BSI BWF U230 (LH+RH) 13F465-462,2.0
447,67,Sapl0005,1,1,50,TRJ13F465/462-290-BSI BWF U290 (LH+RH) 13F465-462,2.0
448,68,Sapl0005,1,1,10,TRJ13F465/462-170-BSI BWF U170 (LH+RH) 13F465-462,2.0
449,68,Sapl0005,1,1,20,TRJ13F465/462-180-BSI BWF U180 (LH+RH) 13F465-462,2.0
450,68,Sapl0005,1,1,30,TRJ13F465/462-210-BSI BWF U210 (LH+RH) 13F465-462,2.0
451,68,Sapl0005,1,1,40,TRJ13F465/462-230-BSI BWF U230 (LH+RH) 13F465-462,2.0
452,68,Sapl0005,1,1,50,TRJ13F465/462-290-BSI BWF U290 (LH+RH) 13F465-462,2.0
453,69,Sapl0005,1,1,1,Hood Station 20 020RHA01 (Design As Per KUKA) 50% New,139.0
454,69,Sapl0005,1,1,2,Hood Station 30 030RHA01 (Design As Per KUKA) New,125.0
455,69,Sapl0005,1,1,3,Front Door Station 50 050RHA01 (Design As Per KUKA) New,66.0
456,69,Sapl0005,1,1,4,Front Door Station 140 140RHA01 (Design As Per KUKA) New,66.0
457,69,Sapl0005,1,1,5,Front Door Station 130 130RHA01 (Design As Per KUKA) New,78.0
458,69,Sapl0005,1,1,6,Rear Door Station 50 050RHA01 (Design As Per KUKA) New,61.0
459,69,Sapl0005,1,1,7,Rear Door Station 140 140RHA01 (Design As Per KUKA) New,61.0
460,69,Sapl0005,1,1,8,Rear Door Station 135 135RHA01 (Design As Per KUKA) New,76.0
461,69,Sapl0005,1,1,9,Tail Gate Station 50 50RHA01 / 50RHA02 (Design As Per KUKA) 50% New Both,30.0
462,69,Sapl0005,1,1,10,Tail Gate Station 10 10RHA01 (Design As Per KUKA) New,55.0
463,69,Sapl0005,1,1,11,Tail Gate Station 30 30RHA01 (Design As Per KUKA) New,100.0
464,69,Sapl0005,1,1,12,Tail Gate Station 30 30RHA02 (Design As Per KUKA) New,144.0
465,70,Sapl0005,1,1,10,TRJ13F491-130-140_Frt comp Assy U130/140 (LH+RH) 13F491,2.0
466,70,Sapl0005,1,1,20,TRJ13F491-150-160-Frt comp Assy U150/160 (LH+RH) 13F491,2.0
467,70,Sapl0005,1,1,30,TRJ13F491-170-180-Frt comp Assy U170/180 (LH+RH) 13F491,2.0
468,70,Sapl0005,1,1,40,TRJ13F491-190-200-Frt comp Assy U190/200 (LH+RH) 13F491,2.0
469,70,Sapl0005,1,1,50,TRJ13F491-210-220-Frt comp Assy U210/220 (LH+RH) 13F491,2.0
470,70,Sapl0005,1,1,60,TRJ13F491-230-Frt comp Assy U230 - 13F491,1.0
471,70,Sapl0005,1,1,70,TRJ13F491-250-260-Frt comp Assy U250/260 (LH+RH) 13F491,2.0
472,70,Sapl0005,1,1,80,TRJ13F491-270-280-Frt comp Assy U270/280 (LH+RH) 13F491,2.0
473,70,Sapl0005,1,1,90,TRJ13F491-290-Frt comp Assy U290 - 13F491,1.0
474,70,Sapl0005,1,1,100,TRJ13F491-300-Frt comp Assy U300 - 13F491,1.0
475,70,Sapl0005,1,1,110,TRJ13F491-310-320-Frt comp Assy U310/320 (LH+RH) 13F491,2.0
476,70,Sapl0005,1,1,120,TRJ13F491-330-340-Frt comp Assy U330/340 (LH+RH) 13F491,2.0
477,70,Sapl0005,1,1,130,TRJ13F491-350-360-Frt comp Assy U350/360 (LH+RH) 13F491,2.0
478,70,Sapl0005,1,1,140,TRJ13F491-110-120-Frt comp Assy U110/120 (LH+RH) 13F491,2.0
479,71,Sapl0005,1,1,10,NEW FIXTURES FOR PNEUMATIC FIXTURES FOR DOOR WELDING STAGE NO. 11 (LH),2.0
480,71,Sapl0005,1,1,20,NEW FIXTURES FOR PNEUMATIC FIXTURES FOR DOOR WELDING STAGE NO. 11 (RH),2.0
481,71,Sapl0005,1,1,30,NEW FIXTURES FOR PNEUMATIC FIXTURES FOR CABIN REAR WALL ASSEMBLY STAGE NO. 12,2.0
482,71,Sapl0005,1,1,40,NEW FIXTURES FOR PNEUMATIC FIXTURES FOR CHASSIS CLOSER WELDING STAGE NO. 23.5,4.0
483,0,Sapl0005,1,1,1,CROSS TROLLY for cross Rail,6.0
484,0,Sapl0005,1,1,1,CROSS TROLLY for cross Rail,6.0
485,72,Sapl0005,1,1,1,CROSS TROLLY for cross Rail,6.0
486,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-7145H,4.0
487,73,Sapl0005,1,1,501793306,SHIM-(SP50-36)For-7145H,4.0
488,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-7150,22.0
489,73,Sapl0005,1,1,501793306,SHIM-(SP50-32)For-7150,22.0
490,73,Sapl0005,1,1,501793306,SHIM-(SP50-01)For-7151,4.0
491,73,Sapl0005,1,1,501793306,SHIM-(SP50-18)For-7151,4.0
492,73,Sapl0005,1,1,501793306,SHIM-(SP50-25)For-7151,6.0
493,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-7210,32.0
494,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-7220,32.0
495,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-7230,38.0
496,73,Sapl0005,1,1,501793306,SHIM-(SP50-36)For-7235H,20.0
497,73,Sapl0005,1,1,501793306,SHIM-(SP50-31)For-7235H,6.0
498,73,Sapl0005,1,1,501793306,SHIM-(SP50-18)For-7235H,10.0
499,73,Sapl0005,1,1,501793306,SHIM-(SP50-32)For-7235H,24.0
500,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-7235H,4.0
501,73,Sapl0005,1,1,501793306,SHIM-(SP50-36)For-7245H,12.0
502,73,Sapl0005,1,1,501793306,SHIM-(SP50-18)For-7245H,2.0
503,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-8125H,4.0
504,73,Sapl0005,1,1,501793306,SHIM-(SP50-36)For-8125H,4.0
505,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-8130,10.0
506,73,Sapl0005,1,1,501793306,SHIM-(SP50-01)For-8130,12.0
507,73,Sapl0005,1,1,501793306,SHIM-(SP50-01)For-8131,1.0
508,73,Sapl0005,1,1,501793306,SHIM-(SP50-18)For-8131,1.0
509,73,Sapl0005,1,1,501793306,SHIM-(SP50-16)For-8131,5.0
510,73,Sapl0005,1,1,501793306,SHIM-(SP50-25)For-8131,3.0
511,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-8210,16.0
512,73,Sapl0005,1,1,501793306,SHIM-(SP50-01)For-8210,8.0
513,73,Sapl0005,1,1,501793306,RISER-(SP16-500)For-8210A,2.0
514,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-8210A,10.0
515,73,Sapl0005,1,1,501793306,SHIM-(SP50-35)For-8210A,2.0
516,73,Sapl0005,1,1,501793306,SHIM-(SP50-32)For-8210A,10.0
517,73,Sapl0005,1,1,501793306,RISER-(SP16-350)For-8210A,2.0
518,73,Sapl0005,1,1,501793306,SHIM-(SP50-01)For-8210A,16.0
519,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-8220,32.0
520,73,Sapl0005,1,1,501793306,SHIM-(SP50-01)For-8230,20.0
521,73,Sapl0005,1,1,501793306,SHIM-(SP50-33)For-8235H,12.0
522,73,Sapl0005,1,1,501793306,SHIM-(SP50-36)For-8235H,12.0
523,73,Sapl0005,1,1,501793306,SHIM-(SP50-32)For-8235H,10.0
524,73,Sapl0005,1,1,501793306,SHIM-(SP50-17)For-8245H,50.0
525,73,Sapl0005,1,1,501793306,SHIM-(SP50-01)For-8245SSW,50.0
526,74,Sapl0005,1,1,10,MANUAL TOD,5.0
527,75,Sapl0005,1,1,10,Panel Assly. Cover Floor Fix. Spotting : FIXTURE 1,1.0
528,75,Sapl0005,1,1,20,Tail Gate Sub Assly Spotting : FIXTURE 2,1.0
529,75,Sapl0005,1,1,30,SUBASSY Cr MBR FLOOR REAR + BKT BODY MTG REAR & SUBASSY  CRSS MBR FLOOR CUTOUT FRT +BODY MTG : FIXTURE 3,1.0
530,76,Sapl0005,1,1,10,Side Body LH Sub Assly Spotting + MIG : FIXTURE 4,1.0
531,76,Sapl0005,1,1,20,Panel Assly. Cover Floor Fix. MIG : FIXTURE 5,1.0
532,76,Sapl0005,1,1,30,Tail Gate Sub Assly MIG : FIXTURE 6,1.0
533,76,Sapl0005,1,1,40,Body Mounting : FIXTURE 7,1.0
534,77,Sapl0005,1,1,10,Side Body RH Sub Assly spotting + MIG : FIXTURE 8,1.0
535,77,Sapl0005,1,1,20,Front Panel Assly MIG : FIXTURE 9,1.0
536,78,Sapl0005,1,1,10,SPM Cell (1 Heads) : FIXTURE 10,1.0
537,79,Sapl0005,1,1,10,DISPATCH TROLLEY FOR OP-90,1.0
540,80,Sapl0005,1,1,10,Underbody Structure & Floor Panels,1.0
541,80,Sapl0005,1,1,20,Structure sub assy A : FIXTURE 12,1.0
542,80,Sapl0005,1,1,30,Structure sub assy B : FIXTURE 13,1.0
543,81,Sapl0005,1,1,10,SPM Cell (5 Heads) : FIXTURE 14,1.0
544,82,Sapl0005,1,1,10,Side Body LH & Side Body RH & RR Skirt (CUBING) : FIXTURE 15,1.0
545,83,Sapl0005,1,1,10,Front Assly MIG  : FIXTURE 16,1.0
546,84,Sapl0005,1,1,10,"Fastening Of Tail Gate, Panel Cover Assy & Radiator Cover : FIXTURE 17 (TROLLEY)",1.0
547,84,Sapl0005,1,1,20,Finishing : FIXTURE 18 (TROLLEY),1.0
548,85,Sapl0005,1,1,10,Final Inspection : FIXTURE 19,1.0
549,86,Sapl0005,1,1,10,SUBASSY LONG MBR FLOOR CTR + BKT  RECOVERY TANK MTG+ BKT ENGINE CMPT LAMP : HAND FIXTURE 1,1.0
550,86,Sapl0005,1,1,20,SUBASSY LONG MBR FLOOR CUTOUT FRT & BODY MTG : HAND FIXTURE 2,1.0
551,86,Sapl0005,1,1,30,SUBASSY CRSS MBR COVER CUTOUT FRT+ BUGGET LOCK : HAND FIX 3,1.0
552,86,Sapl0005,1,1,40,SUBASSY CRSS MBR COVER CUTOUT FRT+ BKT CLAMP BUDGGET LOCK : HAND FIX 4,1.0
553,86,Sapl0005,1,1,50,BULK HEAD : FIXTURE 04-09,6.0
554,86,Sapl0005,1,1,60,SIDE PANEL BKT. : HAND FIXTURE 10,1.0
555,87,Sapl0005,1,1,10,Overhead gantry system for station to station transfer for CARGO Assy,1.0
556,88,Sapl0005,1,1,10,GRIPPER (OP-10),2.0
557,89,Sapl0005,1,1,1,RISER-(SP16-250)For-4510,2.0
558,89,Sapl0005,1,1,2,RISER-(SP16-300)For-4510,3.0
559,89,Sapl0005,1,1,3,RISER-(SP16-500)For-4510,2.0
560,89,Sapl0005,1,1,4,SHIMPACK-(SP50-31)For-4510,6.0
561,89,Sapl0005,1,1,5,SHIMPACK-(SP50-32)For-4510,2.0
562,89,Sapl0005,1,1,6,SHIMPACK-(SP50-33)For-4510,15.0
563,89,Sapl0005,1,1,7,SHIMPACK-(SP50-36)For-4510,33.0
564,89,Sapl0005,1,1,8,SHIMPACK-(SP50-32)For-4620,10.0
565,89,Sapl0005,1,1,9,SHIMPACK-(SP50-33)For-4620,4.0
566,89,Sapl0005,1,1,10,SHIMPACK-(SP50-36)For-4620,20.0
567,90,Sapl0005,1,1,1,5102-BS-27HT1-11 (DM-61),4.0
568,91,Sapl0005,1,1,1,SHIM-(SP50-01)For-7151,25.0
569,91,Sapl0005,1,1,2,SHIM-(SP50-16)For-8131,2.0
570,91,Sapl0005,1,1,3,SHIM-(SP50-17)For-8245H,10.0
571,91,Sapl0005,1,1,4,SHIM-(SP50-18)For-8131,5.0
572,91,Sapl0005,1,1,5,SHIM-(SP50-19)For-7235H,8.0
573,91,Sapl0005,1,1,6,SHIM-(SP50-19)For-7245H,8.0
574,91,Sapl0005,1,1,7,SHIM-(SP50-32)For-8210A,15.0
575,91,Sapl0005,1,1,8,SHIM-(SP50-33)For-7230,40.0
576,91,Sapl0005,1,1,9,SHIM-(SP50-36)For-7245H,12.0
577,91,Sapl0005,1,1,10,SHIM-(SP50-37)For-7210,24.0
578,91,Sapl0005,1,1,11,SHIM-(SP50-37)For-7220,29.0
579,91,Sapl0005,1,1,12,SHIM-(SP50-37)For-7230,25.0
580,91,Sapl0005,1,1,13,SHIM-(SP50-37)For-8210,18.0
581,91,Sapl0005,1,1,14,SHIM-(SP50-37)For-8220,30.0
582,92,Sapl0005,1,1,1,SHIM-(SP50-01)For-7151,25.0
583,92,Sapl0005,1,1,2,SHIM-(SP50-16)For-8131,2.0
584,92,Sapl0005,1,1,3,SHIM-(SP50-17)For-8245H,10.0
585,92,Sapl0005,1,1,4,SHIM-(SP50-18)For-8131,5.0
586,92,Sapl0005,1,1,5,SHIM-(SP50-19)For-7235H,8.0
587,92,Sapl0005,1,1,6,SHIM-(SP50-19)For-7245H,8.0
588,92,Sapl0005,1,1,7,SHIM-(SP50-32)For-8210A,15.0
589,92,Sapl0005,1,1,8,SHIM-(SP50-33)For-7230,40.0
590,92,Sapl0005,1,1,9,SHIM-(SP50-36)For-7245H,12.0
591,92,Sapl0005,1,1,10,SHIM-(SP50-37)For-7210,24.0
592,92,Sapl0005,1,1,11,SHIM-(SP50-37)For-7220,29.0
593,92,Sapl0005,1,1,12,SHIM-(SP50-37)For-7230,25.0
594,92,Sapl0005,1,1,13,SHIM-(SP50-37)For-8210,18.0
595,92,Sapl0005,1,1,14,SHIM-(SP50-37)For-8220,30.0
596,93,Sapl0005,1,1,10,RISER-(SP16-300)FOR-4540,4.0
597,93,Sapl0005,1,1,20,SHIM PACK-(SP50-33)4510,8.0
598,94,Sapl0005,1,1,1,CROSS RAIL C63 SECTION 4 MTR LENGTH (2MX2NOS.=4MTR),4.0
599,95,Sapl0005,1,1,1,TROLLEY SET C63 SECTION,2.0
600,96,Sapl0005,1,1,10,8120-1-24-WELDMENT,1.0
601,96,Sapl0005,1,1,20,8120-1-31-ROUND PLATE,1.0
602,96,Sapl0005,1,1,30,8120-1-33-WELD MENT,2.0
603,96,Sapl0005,1,1,40,7120/7320-1-24-ROUND PLATE,2.0
604,96,Sapl0005,1,1,50,7120/7320-1-33-WELD MENT,2.0
605,96,Sapl0005,1,1,60,7120/7320-1-35-WELD MENT,2.0
606,96,Sapl0005,1,1,70,7120/7320-1-26-SQUARE PLATE,2.0
607,96,Sapl0005,1,1,80,7120/7320-1-34-WELD MENT,2.0
608,96,Sapl0005,1,1,90,7140/7340-1-24-ROUND PLATE,2.0
609,96,Sapl0005,1,1,100,7140/7340-1-26-PLATE,2.0
610,96,Sapl0005,1,1,110,7140/7340-1-34-ROUND PLATE,2.0
611,97,Sapl0005,1,1,10,LONG RAIL 4mtr X 2nos. = 8 Mtrs,8.0
612,97,Sapl0005,1,1,20,LONG RAIL 4mtr X 4nos. = 16 Mtrs,16.0
613,97,Sapl0005,1,1,30,LONG RAIL 4mtr X 4nos. = 16 Mtrs,16.0
614,97,Sapl0005,1,1,40,LONG RAIL 6mtr X 4nos. = 24 Mtrs,24.0
615,97,Sapl0005,1,1,50,CROSS RAIL 2.2mtr. X 2nos. = 4.4 Mtrs,4.4
616,97,Sapl0005,1,1,60,CROSS RAIL 2mtr. X 4nos. = 8 Mtrs,8.0
617,97,Sapl0005,1,1,70,CROSS RAIL 2mtr. X 3nos. = 6 Mtrs,6.0
618,97,Sapl0005,1,1,80,CROSS RAIL 2mtr. X 5nos. = 10 Mtrs,10.0
619,97,Sapl0005,1,1,90,CROSS RAIL 2mtr. X 2nos. = 4 Mtrs,4.0
620,97,Sapl0005,1,1,100,Telescopic Rails 1.5mtr. X 2nos. = 3 Mtrs,3.0
621,97,Sapl0005,1,1,110,Telescopic Rails 1.5mtr. X 2nos. = 3Mtrs,3.0
622,97,Sapl0005,1,1,120,Telescopic Rails 1.5mtr. X 3nos. = 4.5 Mtrs,4.5
623,97,Sapl0005,1,1,130,Telescopic Rails 1.5mtr. X 2nos. = 3 Mtrs,3.0
624,97,Sapl0005,1,1,140,Telescopic Rails 1.5mtr. X 2nos. = 3 Mtrs,3.0
625,97,Sapl0005,1,1,150,Trolley Set for Cross Rails,16.0
626,97,Sapl0005,1,1,160,Trolley Set for Telescopic Rails,11.0
627,97,Sapl0005,1,1,170,Gun Parking with indicator,15.0
628,98,Sapl0005,1,1,1,HC3050NH CAP.500KGSX5MTR,5.0
629,0,Sapl0005,1,1,501811985,LABOUR CHARGES,1.0
630,0,Sapl0005,1,1,501811985,LABOUR CHARGES,1.0
631,99,Sapl0005,1,1,501811985,LABOUR CHARGES,1.0
632,100,Sapl0005,1,1,-,Material cost,1.0
633,0,Sapl0005,1,1,-,Consumables,1.0
634,101,Sapl0005,1,1,-,Consumables,1.0
635,102,Sapl0005,1,1,1,BREAK COIL,3.0
636,103,Sapl0005,1,1,10,LONG RAIL (C-63 SECTION)=5500mmx4x2Lines= 44000mm(44m),44.0
637,103,Sapl0005,1,1,20,CROSS RAIL  (C-63 SECTION)= 2500mmx6nos =15000mm(15m),15.0
638,103,Sapl0005,1,1,30,"TROLLET SET FOR C-63 RAIL SECTION FOR HANGING 10nos GUNS.(EACH TROLLEY SET CONSISTS OF 2 nos CROSS TROLLEY,1no LOAD TROLLEY,1no CABLE TRAY,1noCABLE SUPPORT,2no END RUBBER STOPPERS)",6.0
639,104,Sapl0005,1,1,1,BREAK COIL 415V AC,5.0
640,105,Sapl0005,1,1,10,STANDARD ASSEMBLY FOR FIXTURES,1.0
641,0,Sapl0005,1,1,10,MESSUNG MAKE NG2K PLUS AC  POWER SUPPLY 3A P2115,1.0
642,0,Sapl0005,1,1,10,MESSUNG MAKE NG2K PLUS AC  POWER SUPPLY 3A P2115,1.0
643,106,Sapl0005,1,1,10,MESSUNG MAKE NG2K PLUS AC  POWER SUPPLY 3A P2115,1.0
644,107,Sapl0005,1,1,10,5102-ET-UB-01-06,1.0
645,107,Sapl0005,1,1,20,5102-ET-UB-01-09,1.0
646,107,Sapl0005,1,1,1,5102-ET-UB-02-01,2.0
647,108,Sapl0005,1,1,10,ROBO PEDESTAL7130-714C,1.0
648,108,Sapl0005,1,1,20,ROBO PEDESTAL7145-714D,1.0
649,108,Sapl0005,1,1,30,ROBO PEDESTAL7330-734C,1.0
650,108,Sapl0005,1,1,40,ROBO PEDESTAL7345-734D,1.0
651,108,Sapl0005,1,1,50,ROBO PEDESTAL8110-812A,1.0
652,109,Sapl0005,1,1,501822204,SHIMPACK-(SP50-31)-7130,10.0
653,109,Sapl0005,1,1,501822204,SHIMPACK-(SP50-32)-7130,10.0
654,109,Sapl0005,1,1,501822204,SHIMPACK-(SP50-33)-7130,60.0
655,109,Sapl0005,1,1,501822204,SHIMPACK-(SP50-1)-7130,10.0
656,109,Sapl0005,1,1,501822204,SHIMPACK-(SP50-37)-7130,20.0
657,109,Sapl0005,1,1,501822204,SHIMPACK-(SP50-33)-7150,10.0
658,109,Sapl0005,1,1,501822204,SHIMPACK-(SP50-33)-8130,10.0
659,110,Sapl0005,1,1,1,VCXXX9999014240_(PRG_90S),3.0
660,110,Sapl0005,1,1,2,VCXXX9999014241_(PRG_90S),1.0
661,110,Sapl0005,1,1,3,VCXXX9999014244_(PRG_90S),2.0
662,110,Sapl0005,1,1,4,VCXXX9999014247_(PRG_90S),3.0
663,110,Sapl0005,1,1,5,VCXXX9999014248_(PRG_90S),1.0
664,110,Sapl0005,1,1,6,VCXXX9999014252_(PRG_90S),2.0
665,110,Sapl0005,1,1,7,VCXXX9999014240_(PVG_100),2.0
666,110,Sapl0005,1,1,8,VCXXX9999014241_(PVG_100),8.0
